Date,Lag_.GSPC,X.GSPC,X.HSI,X.N225,X.DJI,X.GDAXI,JNJ,MSFT,GE,PG,XOM
2/1/10,0.012889521,0.472675042,-1.304815645,0.748046718,0.125485867,-0.37027666,-0.991611316,-0.368157286,-0.035516675,-0.508158393,2.23232835
2/2/10,-0.00548935,-0.083893804,0.843419506,-1.075557192,-0.290591604,-0.409158178,0.046625462,-1.2230663,2.30769945,0.08840994,-0.203887279
2/3/10,-0.031635856,0.035119697,-2.102174546,0.171393083,0.515655523,-0.147220782,0.010126901,1.910910421,-0.72717579,0.282109175,0.051256318
2/4/10,0.00289293,-0.582799485,-0.911927058,-0.229651506,0.19253069,0.447070079,1.815329849,-0.033507045,-1.708420178,1.143013865,-0.131639212
2/5/10,-0.008902803,0.838556524,-0.219661527,-0.790101356,0.609277606,-1.702223298,0.48734587,1.269770932,-1.419763105,0.289475094,0.63732326
2/8/10,0.012955842,-0.68165845,1.846407393,0.158098581,-0.864339992,1.496302804,-0.131845483,-0.905010912,-1.065906191,-0.182530899,0.330483149
2/9/10,-0.00223507,0.903607557,-0.300526221,-0.972094201,1.303189892,-1.102453445,-0.378997227,0.417396136,-1.568361583,0.762869195,0.935369899
2/10/10,0.009633883,-0.221444817,1.903546671,-2.018701384,-0.198824677,0.723416729,-0.039874605,-0.064277738,0.604061947,-0.141174272,-0.546727853
2/11/10,-0.002748366,0.855299956,-1.090137119,1.427094916,1.009856043,-1.959849937,-0.373159009,-0.052212688,0.029830943,-0.041749783,0.195026678
2/12/10,0,0.681484962,0,-3,0.377407739,1.057431995,0.632106608,-0.038495767,-1.336736711,0.594917802,-0.036322915
2/15/10,0.017840653,0,0,-3,0,0.707106781,0,0,0,0,0
2/16/10,0.004229005,-0.256130707,-1.083881577,1.278006462,-0.458091756,-0.811868427,-0.898176974,0.043506965,2.00080565,-0.369802024,0.555632389
2/17/10,0.006563158,0.229974567,-1.447270897,-0.017992891,0.178140599,1.229283431,0.501861799,0.956982791,0.680896772,-0.446841611,-1.86503456
2/18/10,0.002184235,0.39976792,-2.055442408,-1.645893177,0.513607461,0.332221699,0.549380658,0.897412006,0.324384938,0.54905215,0.135508753
2/19/10,-0.001046405,-0.207405658,1.656679107,1.91153293,-0.316384118,0.230014412,-0.701445354,-0.985982637,-0.763111893,-0.313197498,-0.510699292
2/22/10,-0.012176645,0.001575374,2.272393753,-0.628308322,-0.134126751,-0.842517968,-0.692065696,-0.058497979,1.04375105,0.101528232,-1.063731694
2/23/10,0.009673519,-0.312472608,0.560696753,-0.830304672,0.14207665,-0.835332819,1.452373903,-0.66101833,-1.533002845,1.362089498,0.654894471
2/24/10,-0.002083209,0.646816378,-1.197586986,-2.077619039,0.534804248,-0.4355016,-0.411428282,0.768766676,0.778488976,0.792361652,0.600897977
2/25/10,0.001404393,0.123404509,2.024038687,0.814032501,-0.348760577,-1.863487584,0.030651698,0.283584565,-0.523212593,-0.015053982,-0.525197224
2/26/10,0.010107258,-0.282172388,2.112071008,0.090552258,-0.400584724,0.965193967,-0.977311614,-0.158347722,0.592921931,-1.236858931,-0.705463784
3/1/10,0.002327731,0.537820489,-1.428858715,-0.056357441,0.250089417,1.701609949,0.090261778,0.768261051,-1.750012014,-0.198949815,0.0861353
3/2/10,4.29E-04,0.29065574,-0.195919573,0.385806527,0.014555448,1.418305446,0.08994357,-2.553984247,-0.012897856,0.39711116,0.166423786
3/3/10,0.003729156,0.269948984,-1.900768861,-1.321333591,0.078957444,1.242393385,0.116093935,0.207653221,1.389811068,-0.157374596,0.07461901
3/4/10,0.013910282,-0.203698666,0.735585845,2.390293468,-0.086096796,-1.298846605,-0.354936248,0.116498931,-0.024056118,-0.468721437,-0.806022375
3/5/10,-1.76E-04,0.294946586,1.040487934,1.205037964,-0.011780879,0.314588274,-0.581162336,-1.75451876,0.412418617,-1.525320729,0.60530333
3/8/10,0.001711272,0.321683743,0.541813893,-0.181074401,-0.041193663,0.298654096,1.187030689,0.831510173,-1.210651247,-2.175000579,0.427227296
3/9/10,0.004514355,-0.335776358,-0.744154511,-0.83864089,-0.479002576,-0.339248952,-0.487099172,0.689558448,2.519166845,-0.328974524,0.344171691
3/10/10,0.004033374,0.269440249,-0.539549487,1.401462037,-0.68866295,1.193463264,-0.681481124,0.579681254,-0.477626434,-1.790637458,0.733910651
3/11/10,-2.17E-04,0.529912417,-0.808062321,1.628735456,0.576245048,-0.942796247,-0.867894505,1.400146784,-1.06698681,0.121383255,-0.570683077
3/12/10,4.52E-04,-0.283736108,-0.815500799,-0.258366013,-0.156386467,-0.016723481,-0.319922322,0.010375069,2.716541274,-0.052800393,-0.82348076
3/15/10,0.007749015,-0.072732534,-0.54082776,-0.563484973,0.105767043,-1.192657413,0.768236519,-0.038111451,2.044382533,0.757038074,-1.267610038
3/16/10,0.005804795,-0.164122403,0.52931928,0.124122822,-0.435362642,0.104826637,-0.78791538,-0.538393194,2.547235114,-0.940917302,-0.438792932
3/17/10,-3.26E-04,0.346392593,-0.928023162,-2.002161194,0.139430905,0.817956437,-0.257813008,0.806949565,-0.796617324,0.610074986,1.263810202
3/18/10,-0.005099427,-0.573396935,-0.057548749,1.252073745,0.491757442,-0.962195618,0.980792384,-0.655024737,1.438798568,-1.522125283,-0.393130817
3/19/10,0.00508236,0.2033976,-1.562969085,-2.018701384,0.389611219,0.216683937,0.868314345,0.704672633,0.031187771,0.976625982,0.191176981
3/22/10,0.007145377,1.573895058,0.668602035,-1.989483559,1.207860916,0.028383453,-0.336957738,-0.157455456,-0.2807335,-0.052157443,-0.661953766
3/23/10,-0.005508448,0.167084847,-1.193182642,-0.575357705,0.687357445,-0.316115781,-0.531292919,0.668845272,1.74569657,0.825580937,-1.478616023
3/24/10,-0.001705622,-0.103759942,-0.929632603,0.914556186,-0.004898577,1.263897152,-0.684354047,-0.436737468,1.702217966,-1.432090156,-0.289198511
3/25/10,7.37E-04,-0.652587308,1.01630699,1.266582519,-0.408156576,1.276267159,-0.773881864,0.897215155,-1.379167611,-0.442996097,-0.799582367
3/26/10,0.005667146,0.149887403,1.670562567,-0.162308296,0.170132161,-0.391936792,-0.552272788,-2.226383088,0.425431347,0.218932737,0.697954749
3/29/10,4.27E-05,0.114380787,0.306013233,1.184754394,-0.249927296,0.194962768,0.395565402,-1.858834681,-0.475605391,-1.123925582,1.512616365
3/30/10,-0.003278242,0.321649725,-1.446233841,0.130580816,0.602802708,-0.337032579,0.65061047,1.98542716,-1.195666632,0.00623751,-0.718375338
3/31/10,0.007386454,-0.324248837,1.529414757,1.520253781,-0.473996731,0.223778939,0.526300421,-1.72321743,-0.561551445,-0.633292015,-0.083441442
4/1/10,0,0.408742939,0,-3,0.282120783,1.215010037,0.59031704,-1.221555711,0.371667332,-0.412971107,0.680866678
4/2/10,0.007896729,0,0,-3,0,0,0,0,0,0,0
4/5/10,0.001682879,0.611260407,0,-3,0.183318894,0,-0.975092465,0.127154888,0.957532174,0.423349806,0.686891453
4/6/10,-0.005894043,0.059349395,2.339897694,-0.045549512,-0.220735802,0.196609934,-0.36762597,0.062676727,0.350721292,-1.605218449,-0.770125311
4/7/10,0.003368661,-0.106630139,0.716861635,-1.500127025,-0.303233681,0.19233194,1.102476252,1.74564191,0.028036361,-1.129287681,-0.746069573
4/8/10,0.006661669,-0.116998506,1.357512031,-0.133772315,-0.197330907,-1.519105907,-1.068529444,1.812297461,-0.132895109,-0.409927201,0.408749897
4/9/10,0.001765051,0.14941147,-1.475639344,-0.251471175,0.107999039,1.120528804,-0.417836293,1.352160024,-1.307999047,-0.503053299,1.22589982
4/12/10,6.85E-04,0.376824783,-0.373939092,-1.844546852,0.155604129,0.014698924,-0.124754118,-0.169611326,2.279526566,-0.128779267,-0.185023747
4/13/10,0.011088363,-0.562762756,-0.536228223,0.124312907,-0.448350744,-1.388030377,1.150966972,0.20397667,2.010833303,0.309590459,-0.86430821
4/14/10,8.42E-04,0.607868748,-0.736708641,-0.098114088,0.362637763,0.112049254,-1.38316343,0.748780025,2.003041265,-0.541998407,-1.07439249
4/15/10,-0.016257982,0.425189396,-1.533324806,-1.817074356,0.575576713,0.596222489,0.350825845,0.533083371,1.37852462,-0.108804966,-0.400218304
4/16/10,0.004511141,-0.366333485,-0.986266163,-0.529277006,0.239634943,-0.54824855,0.71666018,0.841433439,-1.764647974,1.350899043,1.046145574
4/19/10,0.008026045,-0.141891532,0.792892119,-1.013839492,0.211213477,-1.387187551,1.667941462,1.099845497,-1.153420743,0.083663772,-0.15921701
4/20/10,-0.001019517,0.244813525,-1.510606206,1.464202114,-0.52070476,1.352795871,-0.899641635,0.540522607,-0.400024953,-0.882237176,0.610880615
4/21/10,0.002261321,0.236439441,-0.047056973,-1.866881424,0.544872063,-0.549479883,-1.213326704,0.247592331,0.70051979,1.658350466,0.288970892
4/22/10,0.007098267,1.245167457,-1.269022667,0.11881186,0.950689579,-1.287402751,-1.168430584,1.172983722,-0.0979519,0.645556065,-0.310400782
4/23/10,-0.004305704,-0.013669403,0.877073228,1.554734407,-0.096948699,0.73864692,-0.323255404,-2.104998129,-0.092327484,-0.802977765,0.26372233
4/26/10,-0.02365964,-0.720774707,-2.052789687,0.319497521,-0.185287282,1.218134032,-0.721828719,0.398428265,1.274675461,0.575027141,-0.105082024
4/27/10,0.006441958,-0.60274768,0.465397859,-0.886040188,-0.064501982,-1.082081211,1.353134892,1.238193788,-1.557974628,0.674700886,0.461918265
4/28/10,0.01286018,0.456823467,-0.783845194,-2.018701384,0.320423084,-1.132617068,0.357784215,0.074857937,1.037408632,0.64147932,1.04638699
4/29/10,-0.01678781,0.435594501,0.671556979,0.370496724,0.282368818,0.193618589,-0.124911187,-0.379586646,1.683642256,-1.885204291,-1.247575743
4/30/10,0.013035258,-0.057536944,0.150210537,-2.018701384,0.139621957,1.16086398,0.405223449,0.088905796,-1.338313079,1.229146449,0.240579239
5/3/10,-0.0241272,0.586061614,-0.979658015,-2.018701384,0.574912748,-0.225376209,0.877245894,0.319853875,1.396683839,0.106471746,-0.637494108
5/4/10,-0.006608342,-1.07E-04,0.302278014,-2.018701384,0.385960695,-0.224171237,1.490457489,0.019251835,-1.220221464,0.88066578,0.384587457
5/5/10,-0.032888441,0.181778034,-0.054727865,-1.927959237,0.269464939,0.064350494,1.241442643,-0.034155391,-1.367088472,1.280090599,0.346804256
5/6/10,-0.015426646,-0.488150486,1.532171914,-0.357130056,-0.444372362,1.730401807,0.03980685,-0.187613256,-1.554251031,0.414884659,-0.685748038
5/7/10,0.043034704,-0.373811912,1.807249602,1.312055394,-0.264012334,-1.332532732,0.379931159,-0.992859313,-0.897343169,0.065208529,0.296114775
5/10/10,-0.003403076,0.592778797,-1.652955225,-1.558667676,0.403628073,0.932356472,-0.218866598,-0.098058047,1.518324539,0.251155561,-0.169695898
5/11/10,0.013645993,-0.757034263,1.686106769,-0.111829062,-0.765196661,1.691622503,0.036294537,-0.270943778,-0.323770575,0.19552543,-1.3807749
5/12/10,-0.0122195,-0.151757119,-0.61262308,0.949557652,-0.139311339,1.269510502,-1.556803704,0.621932206,1.310192254,-0.608000359,-1.082697013
5/13/10,-0.018978981,-0.486260552,-0.648291536,-0.798626141,-0.294033932,2.130939606,0.490296779,0.122343599,-1.517769706,0.40657641,0.594825474
5/14/10,0.001108753,-0.185651301,-0.514332048,-0.555073213,0.28897184,-1.792256978,0.834451368,0.862730479,-0.689387702,1.783327556,-0.03278
5/17/10,-0.014297631,-0.1153752,1.604328542,-0.187079199,-0.209759836,-0.020901528,-0.528468865,-0.240639049,-1.043435953,1.892613774,-1.151282687
5/18/10,-0.005143469,-0.587546893,-1.019217971,0.315926442,-0.237057912,2.363967268,-0.592696001,0.126435066,-1.065502682,0.599909493,0.095783189
5/19/10,-0.039755796,0.375891008,0.769084691,-0.80313442,0.237825504,-2.178203631,-0.403771864,-0.48186835,1.160601261,0.98030572,0.34327008
5/20/10,0.014912632,-0.019699144,0,-3,0.16982339,1.182268417,0.758622211,-0.08674837,-1.255640904,0.846073976,0.304006601
5/21/10,-0.012992046,1.298123906,0.240599001,-0.841254156,0.989614419,-1.319293794,0.145279919,-1.733411616,0.675237568,-0.042937421,0.588042173
5/24/10,3.54E-04,0.332167137,-1.694369969,-1.309515905,0.375096574,1.144163815,1.048482637,-0.437426245,-0.784437463,0.848944498,0.476894922
5/25/10,-0.005677079,0.432228814,1.582492565,1.105405362,0.150103621,-2.148191826,0.002834305,-0.427733301,-0.009634404,-0.220612377,-0.46689276
5/26/10,0.032347312,-0.108045026,0.966911098,0.970188633,-0.18315912,1.161777151,-0.458839194,-2.26706252,0.460265091,-0.371064039,-0.170972075
5/27/10,-0.012451893,0.57524744,-0.500959161,-0.81208214,0.277198276,0.454224739,-1.817115661,1.032477667,1.10142135,-1.116004748,0.805592238
5/28/10,0,-0.614270707,0.935804834,1.018809531,-0.55752066,1.136024843,-0.613248318,-0.021820798,-1.407240605,1.232860532,-1.10939865
5/31/10,-0.017314353,0,0.003839763,-3,0,0.99807459,0,0,0,0,0
6/1/10,0.025514428,-0.945859652,0.506713784,-0.395586731,-0.388991453,0.880823019,1.336168328,0.939427641,-1.451320994,0.727526616,-1.208900559
6/2/10,0.004043192,0.697627576,-0.34006126,1.393582395,0.339821617,-2.099081532,-0.303908868,0.28814153,0.410110853,-1.063695115,0.677462805
