date,AIG,BAC,BCS,C,CS,GS,JPM,LFC,MET,MS,RBS,SAN,TD,V,WFC
20121031,0.00773,0.02193,-0.007373,0.021585,0.035033,0.024699,0.012634,0.012142,0.007666,0.022887,0.00112,0.014966,0.000246,0.003254,-0.008243
20121101,-0.071591,0.045064,0.042539,0.015245,0.020566,0.0201,0.027831,0.034178,-0.000282,0.013234,0.038031,0.006702,0.008114,0.036898,0.010983
20121102,0.003672,0.011294,-0.009067,-0.009223,-0.015533,-0.012815,-0.009804,0.001313,-0.021984,0.009654,-0.037715,-0.010653,0.007317,-0.003336,-0.009395
20121105,0.009756,-0.010152,-0.006536,-0.007447,-0.001279,0.006734,-0.003536,0.015082,-0.000288,-0.001687,-0.007839,-0.010767,-0.003269,-0.01325,0.008299
20121106,-0.033816,0.019487,0.026974,0.030815,0.033305,0.017489,0.014431,-0.003015,0.009801,0.024789,0.020316,-0.005442,0.002308,0.016678,0.008818
20121107,-0.018438,-0.071429,-0.029834,-0.062906,-0.041322,-0.065505,-0.05597,-0.02851,-0.04853,-0.085761,-0.034292,-0.024624,-0.014663,-0.009037,-0.034674
20121108,0.024196,0.017335,-0.011273,-0.001387,-0.015086,-0.02297,-0.001976,-0.012228,-0.018104,-0.006614,-0.018328,-0.018233,-0.013036,-0.003507,-0.017016
20121109,-0.005906,0.00426,-0.025486,-0.001944,-0.010941,0.007634,0.005445,0.006527,0.000625,0.005448,-0.008168,-0.008571,-0.003738,0.006124,0
20121112,-0.0197,-0.004242,0.021335,0.013638,0.008407,0.009384,-0.000985,-0.003801,0.000625,0.009633,0.026965,-0.002882,0.009631,0.002169,0.000618
20121113,-0.021372,-0.00639,-0.003369,-0.007139,-0.006143,-0.006568,-0.013307,-0.018631,-0.01779,-0.014908,-0.005636,0.015896,-0.005947,-0.005515,-0.010812
20121114,0.018253,-0.036442,-0.003381,-0.031527,-0.026049,-0.019147,-0.018731,-0.010064,-0.017795,-0.026029,-0.002304,-0.00569,-0.0167,-0.015233,-0.018426
20121115,0.017926,0.011124,0.024423,0.005425,0.014053,0.010504,0.002545,0.001155,0.013911,0.010566,0.031178,0.017167,-0.002408,0.000357,0.004454
20121116,0.018553,0.0033,-0.007947,-0.006532,-0.019222,0.003465,0.003554,-0.012232,0.00702,-0.00492,-0.00336,-0.009845,0.001652,0.019357,0.01172
20121119,0.000617,0.04057,0.058077,0.032018,0.044667,0.021236,0.026815,0.024299,0.014575,0.021014,0.026966,0.021307,0.012557,0.020601,0.014402
20121120,0.008022,0.014752,-0.009464,-0.00277,-0.013525,-0.001775,0.00271,-0.015739,0.011243,-0.010291,0.003282,0.005563,0.006514,0.004737,0.016049
20121121,0.004898,0.014538,0.011465,-0.006389,0.001769,-0.003303,0.000737,0.012283,0.014206,-0.006116,0.005453,0.006916,0.007965,0.002187,-0.010024
20121123,0.004264,0.013306,0.025189,0.007269,0.021634,0.022175,0.008839,0.022894,0.011876,0.011077,0.02603,0.024725,0.014817,0.009955,0.018717
20121126,-0.014559,-0.006566,-0.047297,-0.012767,-0.007779,0.005237,-0.005111,-0.005372,-0.003009,0.010956,-0.029598,-0.001341,0.000365,-0.005874,-0.009036
20121127,0.003386,-0.017794,-0.000645,-0.0149,0.000436,-0.020919,-0.00318,-0.020027,-0.015394,0.001204,0.027233,-0.006711,-0.004257,-0.003192,-0.008207
20121128,0.023006,0.010352,0.006452,0.000856,0.007836,0.011992,0.001963,0.003674,0.00981,0.015033,0.007423,0.017568,0.00342,0.003475,0.005516
20121129,-0.006597,0.007172,0.003846,0.003992,0.021166,-0.005028,0.009552,0.002517,0.012447,-0.001185,0.011579,0.011952,0.012538,0.006042,0.010667
20121130,-0.000302,0.003052,0.010856,-0.018177,-0.001269,-0.007917,-0.003396,0.007303,-0.004798,0.000593,-0.010406,0.005249,-0.001202,0.010325,-0.004524
20121203,0.006039,-0.006085,-0.010739,-0.010124,0.000424,0.005179,-0.006573,-0.010195,0.005725,-0.023711,-0.010515,-0.002611,0.003009,-0.007147,-0.007876
20121204,0.013805,0.011224,0.003831,0.002046,0.021592,-0.015372,-0.005881,-0.000915,-0.001798,0.0085,0.01169,0.010471,-0.00192,-0.007064,-0.000305
20121205,-0.015394,0.056509,0.013359,0.063284,0.022793,0.004718,0.015529,0.042612,0,0.022276,0.014706,-0.006477,0.000601,0.003185,0.00733
20121206,0.026158,-0.000478,0.010672,0.015359,-0.004457,0.000598,0.006553,0.004395,-0.012305,-0.014134,0.001035,-0.003911,-0.016222,0.002769,0.004851
20121207,-0.022561,0.017217,0.002484,0.016748,-0.006105,-0.005375,0.026284,-0.000438,-0.000608,0.01374,-0.003102,-0.006544,-0.009405,0.000539,0.002716
20121210,0.056954,-0.006112,-0.008054,-0.011955,-0.003686,0.003775,-0.005874,-0.005472,0.005473,0.002357,-0.004149,-0.019763,0.002466,0.00074,-0.005417
20121211,-0.011628,-0.005676,0.002498,-0.005109,0.000822,0.015811,0.0078,-0.005062,0.004233,0.043504,0.002083,0.009409,0.004428,0.001614,0.007262
20121212,-0.017503,0.009515,0.0081,0.014324,0.011499,-0.006478,0.003049,0.004866,0.012045,-0.002817,0.010395,0.014647,0.007837,-0.00685,0.006308
20121213,-0.008762,-0.006598,0.006799,-0.006395,0,0.003472,0.000234,-0.006383,-0.023207,0.00565,-0.007202,0.001312,-0.000122,-0.004598,-0.007164
20121214,0.029758,0.003795,0.012891,0.008313,-0.002842,0.007257,0.000701,0.024147,-0.030155,0.014045,0.007254,0.011796,-0.002552,-0.002581,-0.003307
20121217,0.015737,0.039698,0.010303,0.041223,0.003665,0.034601,0.015651,0.018819,0.005967,0.026593,0.007202,0.005181,0.005239,0.015734,0.037104
20121218,-0.017183,0.032727,0.023995,0.007918,0.018256,0.034659,0.00897,0.00552,0.034655,0.03184,0.037794,0.012887,0.010423,0.010662,0.01687
20121219,0.018343,-0.014965,0.008787,-0.000253,-0.00239,-0.004085,-0.00775,-0.010346,0.002414,-0.001569,0.008858,0.007634,0.007796,-0.01035,-0.009725
20121220,-0.022235,0.029491,0.014518,0.018251,0.011581,0.019426,0.022973,0.00384,0.017459,0.009429,0.021463,0.011364,0.002261,0.022124,0.012709
20121221,0.013241,-0.019965,-0.022896,-0.016928,-0.02882,-0.009867,-0.011902,-0.014665,-0.021598,-0.018163,-0.021012,0.001248,0.001069,-0.011085,-0.016543
20121224,0.004261,-0.003543,-0.001172,-0.002786,-0.004472,-0.007007,-0.001818,-0.004314,-0.005443,0.001586,0.006829,-0.009975,0.002491,0.002719,-0.00174
20121226,-0.01075,0.025778,-0.001759,0.004317,-0.000408,-0.002979,0.000911,0.022964,-0.00304,-0.003694,-0.006783,0.005038,-0.005561,-0.009393,-0.002615
20121227,-0.011152,-0.006066,0.010576,-0.007585,0.007353,-0.003853,-0.007507,-0.000635,0.002745,-0.005826,0.032195,0.008772,-0.003332,-0.002404,-0.004369
20121228,0.020821,-0.00959,-0.026163,-0.006115,-0.019059,-0.009079,-0.008939,-0.001271,-0.018552,-0.007991,-0.016068,-0.016149,-0.003104,-0.00502,-0.007899
20121231,0.033428,0.022007,0.03403,0.014099,0.015296,0.016252,0.016862,0.054318,0.020762,0.026853,0.036503,0.031566,0.00994,0.019711,0.007962
20130102,-0.008224,0.036176,0.036951,0.04272,0.029316,0.032142,0.022536,0.058966,0.067092,0.026151,0.019462,0.009792,0.010007,0.025069,0.025453
20130103,0.003317,-0.005819,-0.01392,0.003394,-0.004747,-0.005469,-0.002015,-0.009312,-0.001423,-0.002039,-0.027273,-0.008485,-0.011137,0.000772,-0.008274
20130104,-0.010193,0.012542,0.007341,0.025122,0.02504,0.027264,0.017725,0.00633,0.024217,0.031154,0.014019,0.013447,0.005392,0.008167,0.005178
20130107,-0.007793,-0.001651,0.034193,0.000948,0.024816,-0.001859,0.001102,-0.003241,-0.004451,-0.019317,-0.001843,-0.003619,-0.002026,0.007144,-0.004865
20130108,0.003085,-0.009098,0.001084,-0.000236,-0.001513,-0.009012,0.001982,-0.028495,0.005868,-0.007576,-0.00277,0.001211,0.000239,0.00931,-0.001726
20130109,0.001119,-0.04591,0.013535,-0.009892,0.015157,0.009545,-0.000659,0.009449,0.001389,-0.001527,0.037963,0.003628,-0.004656,0.015248,0
20130110,-0.015922,0.030621,0.019231,0.018792,0.029862,0.022707,0.014955,0.00078,0.014979,0.036697,0.039251,0.036946,-0.00036,-0.007911,0.019879
20130111,-0.005109,-0.012733,0.011006,-0.011441,-0.003625,-0.001747,-0.000217,-0.025721,-0.006832,-0.008358,-0.002575,0.020214,-0.00276,0.00405,-0.008475
20130114,-0.005991,-0.013758,-0.003629,-0.002834,0.012004,-0.007292,-0.005635,0.0318,-0.001101,-0.004958,0.018933,0.008158,0.001324,-0.003165,-0.009402
20130115,0.020092,0.006975,-0.007804,0.00829,0.003235,-0.003967,0.010244,0.009304,-0.000275,0.017937,-0.03125,-0.010405,0.001562,-0.001245,0.009779
20130116,-0.009285,0.019913,-0.015207,-0.002114,0,0.040563,0.01014,-0.019589,0.001653,0.005384,-0.017437,-0.009346,-0.003599,-0.001558,-0.00057
20130117,-0.003408,-0.042445,0.006922,-0.02919,0.008957,-0.000567,-0.008116,0.002351,0.000275,0.010224,0.007986,0.011792,0.009874,-0.001997,-0.00171
20130118,0.023368,-0.012411,0.002644,0.010184,0.010653,0.024395,0.000431,0.009576,-0.001375,0.078554,0.009683,-0.002331,-0.001669,-0.01007,-0.002855
20130122,0.015316,0.018851,0.00211,0.00288,0.014758,0.010384,0.001722,0.000581,0.022859,0.02681,0.00959,0.004673,0.004538,0.004928,0.003149
20130123,0.00384,0.006167,-0.008947,0.005744,-0.018352,-0.002672,-0.006661,-0.00561,0.005654,-0.01349,-0.01468,-0.004651,-0.010106,0,-0.002568
20130124,0.002732,0.009632,0.002124,0.018563,0.027866,-0.004122,0.003028,0.003502,-0.013922,-0.003088,0.011394,0.007009,0.001922,0.003207,0.006009
20130125,0.016349,0.007806,0.012189,0.00257,0.017159,-0.003449,0.017037,-0.028887,0.022264,0.004425,0.012132,0.022042,-0.004555,0.001755,-0.000569
20130128,0.013941,-0.012048,0.003141,-0.013284,-0.007085,-0.002146,-0.011026,-0.003594,-0.000531,-0.017181,-0.008562,-0.00454,0.002288,-0.021834,-0.000854
20130129,-0.003966,0.000871,-0.01096,-0.004251,-0.00068,0.020465,0.010292,0.006812,0.002392,0.01255,-0.056131,-0.003421,0.002163,0.001983,0.004557
20130130,0.004248,-0.009574,0.004222,-0.004981,-0.011561,0.00034,0.000212,0.003383,-0.01246,0.017264,0.010979,-0.009153,-0.002158,-0.010532,-0.001418
20130131,0.027227,-0.005272,0.006831,0.005244,0.016168,0.004825,-0.001697,-0.007735,0.002416,-0.005657,-0.01267,-0.055427,0.003725,0.018709,-0.004003
20130201,-0.017241,0.034452,-0.014614,0.020398,0.024374,0.013797,0.017003,0.004597,0.023032,0.031072,-0.010999,0.011002,0.002993,0.004116,0.008613
20130204,0.014664,-0.019641,-0.03072,-0.018828,-0.055188,-0.015877,-0.003553,-0.041783,-0.02055,-0.026797,-0.037998,-0.072551,-0.008474,-0.012046,-0.010532
20130205,0,0.034843,0.012022,0.016821,0.025883,0.019862,0.02328,0.005814,0.010207,0.022727,0.025048,0.032595,0.001324,0.018385,0.002589
20130206,-0.002839,0.004209,0.00054,0.003029,0.007501,0.004453,-0.003689,-0.007432,-0.001064,-0.000427,0.013158,0.001263,0.002164,0.008086,0.003443
20130207,0.003882,-0.007544,-0.006476,-0.004181,-0.040271,-0.005691,-0.007817,-0.022463,-0.016769,-0.012398,-0.019481,-0.021438,-0.003838,-0.02338,-0.008865
20130208,0.017015,-0.006757,0.0239,-0.004432,0.026093,0.008918,0.008294,0.013404,-0.001083,0.009524,0.02176,0.02835,0.001565,0.004712,0.006347
20130211,-0.020786,0.008503,-0.001061,0.011012,-0.001031,0.004222,0.000617,-0.006509,0,-0.001715,-0.011111,-0.010025,-0.003727,-0.009316,0.010894
20130212,0.006213,0.032462,0.091344,0.02781,0.01032,0.012283,0.009864,0.004649,0.006233,0.015034,0.043071,0.022785,0.001448,0.003006,0.00709
20130213,0.008747,-0.006125,-0.017032,-0.007892,-0.002383,0.00266,-0.009361,0.006521,0.009965,0,-0.014363,0,0.00253,-0.010842,-0.010701
20130214,-0.021933,-0.003287,-0.015842,0.007273,-0.005461,0.009125,0.011093,-0.010867,-0.0216,0.008464,-0.010929,-0.014851,-0.001202,0.007818,0.002277
20130215,0.006519,-0.008244,-0.001006,-0.01083,-0.010295,-0.006028,-0.006908,0.013311,-0.006814,0.001679,-0.019337,-0.016332,-0.009386,0.012886,-0.00142
20130219,-0.026684,0.0133,0.007553,0.015055,0.014563,0.023614,0.011661,-0.036697,0.015368,0.018852,0.005634,0.019157,0.006924,-0.002405,-0.000569
20130220,-0.007719,-0.031993,-0.028065,-0.028764,-0.008202,-0.021872,-0.016987,-0.019481,-0.03,-0.037007,0.001867,-0.033835,-0.002172,-0.013895,-0.001138
20130221,0.031384,-0.032203,-0.026001,-0.02013,-0.033425,-0.02771,-0.007406,-0.0117,-0.016718,-0.025192,-0.015843,-0.024643,-0.002055,0.012997,0.010256
20130222,-0.036151,0.001751,0.004805,0.01039,0.010339,0.021275,0.013679,0.007148,0.013885,0.032852,0.006629,0.033245,0.001212,0.01264,0.010152
20130225,0.016999,-0.035839,-0.036132,-0.038327,-0.053634,-0.041794,-0.024739,-0.019517,-0.031861,-0.065734,-0.021637,-0.057915,-0.009439,-0.022204,-0.028755
20130226,0.002123,0.009066,-0.002205,0.003402,-0.003729,0.005757,-0.002096,-0.002714,0.006351,0.018611,-0.005769,0.010929,0.001588,0.012445,-0.00115
20130227,0.006354,0.016173,0.020994,0.02107,0.024326,0.024662,0.035294,0.017691,0.024096,0.020499,0.029014,0.027027,0.004269,0.012925,0.010935
20130228,-0.004209,-0.006195,0.003788,-0.004507,-0.022287,-0.012463,-0.007305,-0.017829,-0.007283,-0.015284,-0.073308,-0.002632,-0.000607,-0.007694,-0.001423
20130301,0.005812,0.009795,-0.019407,0.003336,-0.020179,0.005142,-0.000204,0.016792,-0.003386,-0.005321,-0.037525,-0.011873,0.005955,-0.00353,0.008837
20130304,0.004728,0.006173,0.005498,0.01971,-0.011823,0.010961,0.003885,-0.013836,0.003681,0.007579,-0.007376,0.00267,-0.000242,0.008983,0.012998
20130305,0.005229,0.01227,0.007654,0.01537,0.024315,0.005126,0.007943,0.002037,0.027645,0.006195,0.004246,0.015979,0.00435,0.004953,0.000837
20130306,0.014564,0.032035,-0.001628,0.022477,-0.000377,0.007649,0.010911,0.001807,0.00302,0.007476,-0.0074,-0.009174,-0.005534,0.004804,0.004738
20130307,0.014612,0.028524,0.022283,0.009421,0.01847,0.016155,0.011993,0.002029,0.018336,0.013531,-0.021299,0.010582,0.004113,-0.003415,0.010263
20130308,-0.002779,-0.015498,0.012759,0.037333,0.015174,-0.023241,-0.008493,0.021597,0.048912,-0.008183,0,0.018325,-0.002289,0.000997,0.002197
20130311,-0.009121,0.006628,-0.014173,0.019709,0.002187,0.002092,0.005578,0.026536,0.01486,0.00304,-0.020675,-0.005141,0.003864,0.003174,0.01726
20130312,-0.005625,-0.011523,-0.00639,-0.013655,0.004365,-0.009459,-0.003962,-0.063821,-0.00303,-0.018615,0.016667,-0.01292,-0.004691,-0.008562,-0.012658
20130313,0.003343,0.004163,0.007503,0.000426,-0.005071,0.000395,-0.002387,-0.022686,0.012408,0.004852,-0.019672,-0.003927,-0.00846,-0.002691,0.003001
20130314,-0.001281,0.004146,0.026596,0.010432,0.02621,0.01389,0.016746,0.015709,0.005003,0.000878,0.027871,0.019711,0.010117,0.008094,0.005439
20130315,-0.009495,0.037985,-0.003627,-0.004214,0.007449,0.005324,-0.019216,-0.018236,0.000498,0.034649,0.006508,0.002577,0.006516,-0.013133,0.03327
20130318,-0.005699,-0.000795,-0.040562,-0.021583,-0.027817,-0.018664,-0.010196,-0.032918,-0.026119,-0.025435,-0.038793,-0.037275,-0.010191,-0.003027,-0.011518
20130319,-0.002084,0.011943,-0.02439,-0.009732,-0.018834,-0.020467,-0.006261,-0.009239,-0.012005,-0.026098,-0.004484,-0.026702,-0.003755,-0.013096,-0.00715
20130320,-0.013055,0.005507,-0.002778,0.006552,0.003322,0.008667,-0.001626,0.029202,-0.003361,0.015632,0.021396,0.013717,-0.001702,0.021346,-0.001334
20130321,-0.000265,-0.016432,-0.008914,-0.018659,-0.021707,-0.031639,-0.015676,-0.019552,-0.01297,-0.029903,0,-0.014885,-0.004993,-0.009603,-0.008013
20130322,-0.002382,-0.000795,0.007307,0,0.022189,0.008392,0.008893,0.004377,0.009198,0.00544,-0.01323,0.005495,0.004774,0.014512,0.001616
20130325,0.019629,-0.012739,-0.036272,-0.016361,-0.028698,-0.003342,-0.00533,-0.020097,-0.005208,-0.009468,-0.025698,-0.039617,0.005482,0.024424,0.000269
20130326,-0.004943,-0.009677,0.01216,0.007642,0.007576,0.002943,0.002473,0.001483,0.009948,0.011379,-0.004587,-0.02845,0.0063,0.021098,0.002419
20130327,0.014902,-0.004072,0.000572,-0.008253,-0.000752,0.008871,-0.017886,0.011103,-0.010887,0.00315,-0.035714,-0.008785,-0.005659,0.007166,-0.008579
20130328,-0.015198,-0.004088,0.015437,-0.004948,-0.014296,-0.004667,-0.006489,-0.038067,-0.003669,-0.013908,0.007169,0.005908,0.008233,0.006996,0.00027
20130401,0.020141,-0.002463,-0.011261,-0.010172,-0.001527,-0.007543,0.007796,-0.016743,-0.009995,-0.014559,-0.014235,-0.002937,-5.20E-05,-0.014661,-0.001622
20130402,-0.029744,0,0.021071,0.007308,0.021024,0.004382,0.009408,0.00387,0.013815,0.001847,0.025271,0.0162,0.008852,0.003585,-0.001354
20130403,-0.003964,-0.027983,-0.030117,-0.0365,-0.011606,-0.022293,-0.023405,-0.01799,-0.026467,-0.027189,-0.043427,-0.018841,-0.011538,-0.019053,-0.005694
20130404,0.024675,0.011008,0.004025,0.006353,-0.018561,-0.002929,0.013661,0.007851,0.00646,0.010422,0.025767,0.002954,-0.015078,0.010501,0.020453
20130405,0.038063,0.002513,-0.005727,0.005611,0.020455,0.004895,0.008844,-0.025188,-0.021663,0.010783,0.007177,0.011782,-0.017407,-0.007929,-0.007215
20130408,-0.011474,0.02005,-0.012097,0.012788,-0.006808,0.000905,0.013985,0.003197,-0.005194,0.008349,-0.022565,-0.0131,-0.002387,0.006842,-0.003499
20130409,0.01186,0.003276,0.029155,0.007576,0.017136,0.018773,0.002058,0.038237,0.016488,0,0.026732,0.023941,0.005416,-0.009261,0.011615
20130410,0.008479,0.005714,0.040793,0.026658,0.047548,0.020066,0.011709,0.041432,0.018383,0.022079,0.033136,0.038292,0.013153,0.013596,0.003204
20130411,-0.007666,-0.004058,0.015787,-0.004217,0.003574,-0.002609,0.001218,-0.027996,-0.007698,0.00225,0.003437,0.004255,0.001855,0.003773,-0.001597
20130412,-0.038624,-0.00815,-0.008574,-0.002006,0.002849,0.000335,-0.006084,-0.011117,-0.015516,-0.020207,0.007991,-0.011299,-0.008269,-0.011156,-0.007998
20130415,0.025402,-0.015612,-0.036216,0.00201,-0.019176,-0.017838,-0.022036,-0.023761,-0.020652,-0.015582,-0.048698,-0.03,-0.02775,-0.026908,-0.0172
20130416,-0.025278,0.025042,0.029725,0.039893,0.043085,-0.016114,0.011684,0.036378,0.022752,0.017225,0.045238,0.022091,0.018943,0.021204,0.013399
20130417,-0.005705,-0.047231,-0.030501,-0.019717,-0.043735,-0.024289,-0.035059,-0.029545,-0.013836,-0.017391,-0.018223,-0.021614,-0.011431,-0.015057,-0.013492
20130418,0.014085,-0.022222,-0.026404,-0.014211,-0.019964,-0.014225,-0.003206,-0.001301,-0.022558,-0.054029,-0.031322,0.001473,-0.00864,-0.005055,-0.007932
20130419,-0.006944,0.019231,0.017888,-0.001331,0.018889,0.000866,0.01265,0.038822,0.00197,0.013294,0.021557,0.014706,0.00564,0.015798,0.01158
20130422,0.052059,0.005146,0.01644,0.002665,0.025445,0.005767,0.002541,-0.015551,0.005337,0.006317,0.029308,0.013043,0.000382,-0.002623,0.00109
20130423,0.024126,0.029863,0.021751,0.029014,-0.002836,0.024513,0.017318,0.004586,0.054485,0.043457,0.014806,0.04578,0.003695,0.013025,0.01089
20130424,0.016346,0.019884,-0.0131,0.014206,0.007465,0.006926,0.011418,0.007862,0.015368,-0.007404,0.010101,0.002736,0.008505,0.008451,0.005656
20130425,-0.033349,0.01056,0.000553,-0.000212,0.000353,0.005767,0.005747,0.029693,0.015397,-0.000932,0.021111,-0.027285,0.003398,0.010176,0.008034
20130426,0.010766,-0.001608,0.001658,-0.004033,0.002469,-0.00449,-0.002449,-0.018817,-0.009766,0.000933,-0.007617,0.001402,0.000753,-0.009066,0.006376
20130429,0.002663,-0.003221,-0.013797,-0.002131,0.008093,0.006939,0.000818,0.024657,0.016091,0.03785,0.006579,0.02521,0.016295,0.004006,0
20130430,-0.005553,-0.005654,0.006155,-0.003417,0.004538,0.006616,0.00184,0.013126,-0.004087,-0.002701,0.041394,-0.009563,0.010113,0.003335,0.00264
20130501,0.022821,-0.01381,-0.002121,-0.016931,-0.010354,-0.023687,-0.020404,-0.016795,-0.015132,-0.013544,-0.007322,-0.012414,-0.005495,-0.014484,-0.013691
20130502,0.056729,0.004119,0.011186,0.014825,0.019495,0.007433,0.001458,0.007077,0.040885,0.020137,0.00843,0.00838,0.009208,0.056499,-0.001335
20130503,0.021563,0.004102,0.027102,0.009239,0.011331,0.011833,-0.010607,0.000969,0.01276,0.021086,-0.056426,0.009695,-0.000973,0.023603,0.008821
20130506,-0.019349,0.052288,0.006462,0.010858,0.007703,0.021187,0.012823,0.002179,0.00667,0.022847,0.012182,-0.001372,0.00207,-0.00362,0.00424
20130507,-0.005605,0.001553,0.019262,0.013269,0.02467,0.005861,0.019925,0.019082,0.007485,-0.00043,-0.008753,0.013736,0.004496,0.005031,0.013193
20130508,-0.006313,0.009302,0.012599,0.024527,0.007799,0.006295,0.012617,0.032472,0.011525,0.017189,-0.013245,0.012195,0.006049,-0.002948,0.009115
20130509,0.002496,-0.008449,-0.008813,-0.013999,-0.014132,-0.011447,-0.014469,-0.027548,-0.016,-0.010984,0.019016,-0.021419,-0.010823,-0.003793,-0.014564
20130510,0.010412,0.008521,0.018828,0.003086,0.018089,0.00377,-0.001631,0.008971,0.014043,0.02264,0.017563,-0.015048,0.001337,0.000952,0.003695
20130513,0.032258,-0.003072,-0.013347,0.003487,-0.010727,0.003555,0.014502,-0.029949,0.01069,-0.01086,-0.014024,-0.020833,-0.003764,0.001007,0.00447
20130514,-0.010851,0.027735,0,0.023917,0.00305,0.032681,0.011274,0.007477,0.027885,0.024916,0.010941,-0.005674,-0.009749,0.007768,0.01466
20130515,-0.014699,0.007496,0.015088,0.024955,0.012838,0.007054,0.017121,-0.004309,0.006548,0.02431,0.017316,0.009986,-0.005538,0.009816,0.013932
20130516,0.007125,-0.005952,0.000513,-0.014219,-0.01034,-0.007326,-0.002349,-0.012743,-0.01092,-0.011263,0.032979,-0.007062,0.000495,-0.010783,-0.001018
20130517,-0.007517,0.00524,0.026127,0.016598,0.019885,0.024018,0.026094,0.01924,0.016678,0.024817,0.063852,0.018492,-0.004576,0.02653,0.015792
20130520,0.001559,0.005957,-0.004993,0.002915,-0.002974,0.004552,-0.000191,0.016965,0.000462,-0.004764,0.046467,-0.006983,0.014289,-0.016037,0.008024
20130521,-0.014457,-0.005181,-0.014049,0.001163,-0.016904,0.011517,0.013961,-0.015508,-0.011085,0.001994,-0.037928,-0.007032,0.002573,-0.00033,0.01194
20130522,0.004965,-0.009673,0.005089,-0.012776,-0.012138,-0.008648,0.011505,-0.020764,-0.013078,-0.01672,-0.003846,-0.001416,-0.009164,-0.007766,-0.014258
20130523,0.003593,-0.007513,-0.013671,-0.009216,-0.004096,-0.012112,-0.005221,-0.0039,0.005443,-0.018219,-0.013513,0,0.001357,-0.011324,-0.002244
20130524,0.010741,0.002271,-0.00616,-0.000198,0.003084,0.008322,0.005811,-0.024712,-0.010591,0.004124,-0.020548,-0.011348,-0.003818,0.013195,0.005749
20130528,0.007749,0.008308,0.014463,0.025139,-0.002392,0.015625,0.017518,0.016809,0.028544,0.015606,-0.000999,0.025825,-0.000247,-0.002328,0.006958
20130529,0.015158,0.009738,-0.009165,0.009461,-0.004795,0.013503,0.001282,-0.008636,0.015957,0.010109,-0.005,0.01958,0.003586,-0.010498,0.005676
20130530,-0.037871,0.025964,0.008222,0.018937,0.024088,0.009087,0.017377,-0.004978,0.009333,0.033627,0.023116,0.005487,0.008502,0.016223,0.01227
20130531,0.006523,-0.012292,-0.021916,-0.024029,-0.010753,-0.013812,-0.018518,-0.045273,-0.002932,0.003098,0.004912,-0.017735,-0.012217,-0.015964,-0.01697
20130603,-0.014525,-0.008053,0.020323,-0.000577,0.004755,0.009131,-0.001832,0.017029,0.004524,-0.009653,0.013685,0.013889,0.009895,0.011508,0.004439
20130604,-0.004535,-0.014022,-0.009704,-0.014049,-0.000676,-0.011494,-0.008258,-0.003864,-0.010133,-0.007018,-0.007715,0.009589,-0.005511,5.50E-05,-0.00712
20130605,0.021868,-0.019461,-0.012378,-0.023424,-0.019621,-0.020905,-0.01869,-0.01348,-0.022065,-0.017275,-0.019436,-0.018996,-0.013547,-0.016537,-0.015331
20130606,0.009362,0.008403,-0.007833,0.01599,-0.012767,0.008718,0.008863,0.01005,0.016981,0.015182,-0.007929,0.005532,-0.00437,0.012019,0.022602
20130607,0.014797,0.013636,0.009474,0.015148,0.020273,0.039642,0.014393,-0.010998,0.03065,0.062574,0.027972,-0.006878,0.011912,0.00329,0.013016
20130610,-0.022416,-0.005979,0.001564,0.006395,-0.006167,0.008915,0.001658,-0.00503,0.011984,0.005556,0.018464,-0.001385,0.002478,0.013282,0.000485
20130611,-0.005788,-0.013534,-0.023425,-0.038128,-0.009307,-0.024957,-0.016004,-0.014636,-0.024561,-0.039042,-0.023855,-0.027739,-0.009642,-0.014644,-0.014781
20130612,0.028661,-0.004573,-0.022388,-0.01021,-0.016701,-0.008879,-0.005796,-0.005401,-0.000225,-0.019931,-0.038123,0.001426,-0.012856,-0.002839,-0.009592
20130613,-0.01219,0.011485,0.028899,0.017193,0.021231,0.024466,0.018616,0.018192,0.009894,0.031287,0.021341,0.009972,0.023265,0.017304,0.016638
20130614,-0.005068,-0.010598,-0.019078,-0.021277,-0.019751,-0.017489,-0.019199,-0.031467,-0.020931,-0.020478,-0.016915,-0.004231,-0.012603,-0.007243,-0.019052
20130617,-0.000222,0.010712,0.002161,0.002844,0.008837,0.007304,0.013552,0.021476,0.021151,0.014712,0.006073,0.002833,0.007508,0.007848,0.011205
20130618,-0.007311,0.004542,0.011321,0.013169,0.005256,0.000244,0.004828,-0.004043,0.011359,0.004197,0.020121,0.004237,0.002608,0.009103,0.005664
20130619,-0.012051,-0.006029,-0.017058,-0.009598,-0.016033,-0.015778,-0.010349,-0.026252,-0.004184,-0.007979,-0.024655,-0.021097,-0.011026,-0.0075,-0.004407
20130620,-0.013101,-0.022744,-0.042299,-0.032909,-0.039674,-0.038066,-0.019981,-0.027793,-0.002211,-0.036768,-0.055612,-0.04454,-0.026682,-0.022833,-0.014019
20130621,-0.031357,-0.015516,-0.007927,-0.021503,-0.012173,-0.007464,-0.009909,0.018868,-0.001773,-0.009543,-0.051392,-0.01203,0.002059,0.005828,0.021701
20130624,0.024338,-0.030733,-0.012557,-0.03051,-0.014563,-0.022496,-0.020015,-0.030864,-0.023757,-0.020474,-0.010158,-0.016743,-0.004752,-0.006852,-0.02832
20130625,0.006228,0.030081,0.017919,0.034331,0.012884,0.015121,0.022781,0.015055,0.019331,0.02582,0.003421,0.001548,0.016002,0.012341,0.012563
