Date,Lag Ret,Ret
2013-03-11,-0.021559,0.014245
2013-03-12,-0.000187,-0.021559
2013-03-13,0.009688,-0.000187
2013-03-14,0.025803,0.009688
2013-03-15,0.027183,0.025803
2013-03-18,-0.002699,0.027183
2013-03-19,-0.005303,-0.002699
2013-03-20,0.001438,-0.005303
2013-03-21,0.020277,0.001438
2013-03-22,0.003615,0.020277
2013-03-25,-0.005272,0.003615
2013-03-26,-0.019638,-0.005272
2013-03-27,-0.020837,-0.019638
2013-03-28,-0.031062,-0.020837
2013-04-01,0.002056,-0.031062
2013-04-02,0.005114,0.002056
2013-04-03,-0.009884,0.005114
2013-04-04,-0.010568,-0.009884
2013-04-05,0.007112,-0.010568
2013-04-08,0.001807,0.007112
2013-04-09,0.020399,0.001807
2013-04-10,-0.003122,0.020399
2013-04-11,-0.01043,-0.003122
2013-04-12,-0.02315,-0.01043
2013-04-15,0.01522,-0.02315
2013-04-16,-0.054993,0.01522
2013-04-17,-0.026688,-0.054993
2013-04-18,-0.003877,-0.026688
2013-04-19,0.020844,-0.003877
2013-04-22,0.018712,0.020844
2013-04-23,-0.001645,0.018712
2013-04-24,0.007197,-0.001645
2013-04-25,0.02161,0.007197
2013-04-26,0.030956,0.02161
2013-04-29,0.029434,0.030956
2013-04-30,-0.007882,0.029434
2013-05-01,0.014182,-0.007882
2013-05-02,0.010011,0.014182
2013-05-03,0.023845,0.010011
2013-05-06,-0.004454,0.023845
2013-05-07,0.011298,-0.004454
2013-05-08,-0.008667,0.011298
2013-05-09,-0.008319,-0.008667
2013-05-10,0.003908,-0.008319
2013-05-13,-0.023926,0.003908
2013-05-14,-0.033817,-0.023926
2013-05-15,0.013357,-0.033817
2013-05-16,-0.003033,0.013357
2013-05-17,0.022319,-0.003033
2013-05-20,-0.007383,0.022319
2013-05-21,0.003853,-0.007383
2013-05-22,0.001781,0.003853
2013-05-23,0.006808,0.001781
2013-05-24,-0.008337,0.006808
2013-05-28,0.007954,-0.008337
2013-05-29,0.0149,0.007954
2013-05-30,-0.004086,0.0149
2013-05-31,0.00219,-0.004086
2013-06-03,-0.003128,0.00219
2013-06-04,-0.009348,-0.003128
2013-06-05,-0.01494,-0.009348
2013-06-06,0.007643,-0.01494
2013-06-07,-0.006611,0.007643
2013-06-10,-0.002939,-0.006611
2013-06-11,-0.012363,-0.002939
2013-06-12,0.008735,-0.012363
2013-06-13,-0.013568,0.008735
2013-06-14,0.004534,-0.013568
2013-06-17,-0.000532,0.004534
2013-06-18,-0.020312,-0.000532
2013-06-19,-0.014567,-0.020312
2013-06-20,-0.008008,-0.014567
2013-06-21,-0.026505,-0.008008
2013-06-24,0.000224,-0.026505
2013-06-25,-0.011326,0.000224
2013-06-26,-0.010777,-0.011326
2013-06-27,0.006984,-0.010777
2013-06-28,0.032003,0.006984
2013-07-01,0.022653,0.032003
2013-07-02,0.00552,0.022653
2013-07-03,-0.008032,0.00552
2013-07-05,-0.005678,-0.008032
2013-07-08,0.017588,-0.005678
2013-07-09,-0.003836,0.017588
2013-07-10,0.015587,-0.003836
2013-07-11,-0.001821,0.015587
2013-07-12,0.00218,-0.001821
2013-07-15,0.006445,0.00218
2013-07-16,0.000267,0.006445
2013-07-17,0.003365,0.000267
2013-07-18,-0.015768,0.003365
2013-07-19,0.0032,-0.015768
2013-07-22,-0.017171,0.0032
2013-07-23,0.051362,-0.017171
2013-07-24,-0.004563,0.051362
2013-07-25,0.005678,-0.004563
2013-07-26,0.01542,0.005678
2013-07-29,0.01235,0.01542
2013-07-30,-0.001743,0.01235
2013-07-31,0.009162,-0.001743
2013-08-01,0.012841,0.009162
2013-08-02,0.014939,0.012841
2013-08-05,-0.008947,0.014939
2013-08-06,-0.00058,-0.008947
2013-08-07,-0.001979,-0.00058
2013-08-08,-0.01423,-0.001979
2013-08-09,0.028408,-0.01423
2013-08-12,0.047522,0.028408
2013-08-13,0.01824,0.047522
2013-08-14,-0.001184,0.01824
2013-08-15,0.008877,-0.001184
2013-08-16,0.01077,0.008877
2013-08-19,-0.013137,0.01077
2013-08-20,0.002574,-0.013137
2013-08-21,0.001194,0.002574
2013-08-22,-0.003857,0.001194
2013-08-23,0.003892,-0.003857
2013-08-26,-0.02859,0.003892
2013-08-27,0.00472,-0.02859
2013-08-28,0.001638,0.00472
2013-08-29,-0.009119,0.001638
2013-08-30,0.0028,-0.009119
2013-09-03,0.020695,0.0028
2013-09-04,-0.00686,0.020695
2013-09-05,0.005956,-0.00686
2013-09-06,0.015957,0.005956
2013-09-09,-0.022779,0.015957
2013-09-10,-0.054444,-0.022779
2013-09-11,0.010648,-0.054444
2013-09-12,-0.01648,0.010648
2013-09-13,-0.031792,-0.01648
2013-09-16,0.011553,-0.031792
2013-09-17,0.020557,0.011553
2013-09-18,0.016398,0.020557
2013-09-19,-0.010354,0.016398
2013-09-20,0.049699,-0.010354
2013-09-23,-0.003139,0.049699
2013-09-24,-0.015477,-0.003139
2013-09-25,0.00974,-0.015477
2013-09-26,-0.007137,0.00974
2013-09-27,-0.012429,-0.007137
2013-09-30,0.023513,-0.012429
2013-10-01,0.003279,0.023513
2013-10-02,-0.012562,0.003279
2013-10-03,-0.000786,-0.012562
2013-10-04,0.009772,-0.000786
2013-10-07,-0.013962,0.009772
2013-10-08,0.011744,-0.013962
2013-10-09,0.006268,0.011744
2013-10-10,0.006482,0.006268
2013-10-11,0.00655,0.006482
2013-10-14,0.005322,0.00655
2013-10-15,0.004881,0.005322
2013-10-16,0.006757,0.004881
2013-10-17,0.008702,0.006757
2013-10-18,0.024508,0.008702
2013-10-21,-0.002867,0.024508
2013-10-22,0.009796,-0.002867
2013-10-23,0.013239,0.009796
2013-10-24,-0.01119,0.013239
2013-10-25,0.007449,-0.01119
2013-10-28,-0.024908,0.007449
2013-10-29,0.015905,-0.024908
2013-10-30,-0.00418,0.015905
2013-10-31,-0.005112,-0.00418
2013-11-01,0.012922,-0.005112
2013-11-04,-0.00247,0.012922
2013-11-05,-0.002815,-0.00247
2013-11-06,-0.016179,-0.002815
2013-11-07,0.015743,-0.016179
2013-11-08,-0.002905,0.015743
2013-11-11,0.001853,-0.002905
2013-11-12,0.0012,0.001853
2013-11-13,0.014455,0.0012
2013-11-14,-0.006,0.014455
2013-11-15,-0.012118,-0.006
2013-11-18,0.001776,-0.012118
2013-11-19,-0.008758,0.001776
2013-11-20,0.011915,-0.008758
2013-11-21,-0.002564,0.011915
2013-11-22,0.00758,-0.002564
2013-11-25,0.018444,0.00758
2013-11-26,0.023547,0.018444
2013-11-27,0.018518,0.023547
2013-11-29,-0.008704,0.018518
2013-12-02,0.027379,-0.008704
2013-12-03,-0.002334,0.027379
2013-12-04,0.005135,-0.002334
2013-12-05,-0.013877,0.005135
2013-12-06,0.011446,-0.013877
2013-12-09,-0.001554,0.011446
2013-12-10,-0.007409,-0.001554
2013-12-11,-0.001461,-0.007409
2013-12-12,-0.0109,-0.001461
2013-12-13,0.005537,-0.0109
2013-12-16,-0.004502,0.005537
2013-12-17,-0.007604,-0.004502
2013-12-18,-0.011457,-0.007604
2013-12-19,0.008375,-0.011457
2013-12-20,0.038377,0.008375
2013-12-23,-0.004245,0.038377
2013-12-24,-0.006641,-0.004245
2013-12-26,-0.006757,-0.006641
2013-12-27,-0.009945,-0.006757
2013-12-30,0.011722,-0.009945
2013-12-31,-0.014064,0.011722
2014-01-02,-0.021966,-0.014064
2014-01-03,0.005453,-0.021966
2014-01-06,-0.007156,0.005453
2014-01-07,0.006338,-0.007156
2014-01-08,-0.012772,0.006338
2014-01-09,-0.006671,-0.012772
2014-01-10,0.005235,-0.006671
2014-01-13,0.019898,0.005235
2014-01-14,0.020077,0.019898
2014-01-15,-0.00558,0.020077
2014-01-16,-0.024502,-0.00558
2014-01-17,0.015536,-0.024502
2014-01-21,0.004444,0.015536
2014-01-22,0.008468,0.004444
2014-01-23,-0.018178,0.008468
2014-01-24,0.008112,-0.018178
2014-01-27,-0.079927,0.008112
2014-01-28,-0.011352,-0.079927
2014-01-29,-0.001933,-0.011352
2014-01-30,0.001637,-0.001933
2014-01-31,0.001858,0.001637
2014-02-03,0.014476,0.001858
2014-02-04,0.007469,0.014476
2014-02-05,0.005794,0.007469
2014-02-06,0.01399,0.005794
2014-02-07,0.017915,0.01399
2014-02-10,0.013176,0.017915
2014-02-11,-0.000075,0.013176
2014-02-12,0.015879,-0.000075
2014-02-13,-0.000808,0.015879
2014-02-14,0.003677,-0.000808
2014-02-18,-0.015788,0.003677
2014-02-19,-0.011575,-0.015788
2014-02-20,-0.011108,-0.011575
2014-02-21,0.004379,-0.011108
2014-02-24,-0.010407,0.004379
2014-02-25,-0.009022,-0.010407
2014-02-26,0.019948,-0.009022
2014-02-27,-0.00271,0.019948
2014-02-28,0.002888,-0.00271
2014-03-03,0.006594,0.002888
2014-03-04,0.002108,0.006594
2014-03-05,-0.003024,0.002108
2014-03-06,-0.000584,-0.003024
2014-03-07,0.000905,-0.000584
2014-03-10,0.009738,0.000905
2014-03-11,0.00097,0.009738
2014-03-12,-0.011107,0.00097
2014-03-13,-0.011232,-0.011107
2014-03-14,0.003907,-0.011232
2014-03-17,0.008847,0.003907
2014-03-18,-0.000263,0.008847
2014-03-19,-0.004819,-0.000263
2014-03-20,0.007887,-0.004819
2014-03-21,0.01186,0.007887
2014-03-24,0.010757,0.01186
2014-03-25,-0.00956,0.010757
2014-03-26,-0.004298,-0.00956
2014-03-27,-0.001116,-0.004298
2014-03-28,-0.000224,-0.001116
2014-03-31,0.009148,-0.000224
2014-04-01,0.001662,0.009148
2014-04-02,-0.00693,0.001662
2014-04-03,-0.012936,-0.00693
2014-04-04,-0.015701,-0.012936
2014-04-07,-0.000057,-0.015701
2014-04-08,0.013144,-0.000057
2014-04-09,-0.012898,0.013144
2014-04-10,-0.007393,-0.012898
2014-04-11,0.003984,-0.007393
2014-04-14,-0.007131,0.003984
2014-04-15,0.002027,-0.007131
2014-04-16,0.011426,0.002027
2014-04-17,0.011868,0.011426
2014-04-21,0.000996,0.011868
2014-04-22,-0.013069,0.000996
2014-04-23,0.081982,-0.013069
2014-04-24,0.007344,0.081982
2014-04-25,0.038728,0.007344
2014-04-28,-0.002963,0.038728
2014-04-29,-0.003782,-0.002963
2014-04-30,0.002355,-0.003782
2014-05-01,0.00186,0.002355
2014-05-02,0.014142,0.00186
2014-05-05,-0.010899,0.014142
2014-05-06,-0.003499,-0.010899
2014-05-07,-0.001773,-0.003499
2014-05-08,-0.004163,-0.001773
2014-05-09,0.012446,-0.004163
2014-05-12,0.001569,0.012446
2014-05-13,0.000185,0.001569
2014-05-14,-0.008504,0.000185
2014-05-15,0.014758,-0.008504
2014-05-16,0.011849,0.014758
2014-05-19,0.000198,0.011849
2014-05-20,0.002646,0.000198
2014-05-21,0.001583,0.002646
2014-05-22,0.011296,0.001583
2014-05-23,0.018726,0.011296
2014-05-27,-0.002589,0.018726
2014-05-28,0.018221,-0.002589
2014-05-29,-0.003746,0.018221
2014-05-30,-0.006872,-0.003746
2014-06-02,0.014141,-0.006872
2014-06-03,0.011419,0.014141
2014-06-04,0.003924,0.011419
2014-06-05,-0.00275,0.003924
2014-06-06,0.016001,-0.00275
2014-06-09,0.00587,0.016001
2014-06-10,-0.004138,0.00587
2014-06-11,-0.016727,-0.004138
2014-06-12,-0.010944,-0.016727
2014-06-13,0.010079,-0.010944
2014-06-16,-0.001301,0.010079
2014-06-17,0.001086,-0.001301
2014-06-18,-0.003471,0.001086
2014-06-19,-0.010342,-0.003471
2014-06-20,-0.00088,-0.010342
2014-06-23,-0.006055,-0.00088
2014-06-24,0.000886,-0.006055
2014-06-25,0.005976,0.000886
2014-06-26,0.011881,0.005976
2014-06-27,0.010328,0.011881
2014-06-30,0.006349,0.010328
2014-07-01,-0.000428,0.006349
2014-07-02,0.005884,-0.000428
2014-07-03,0.02061,0.005884
2014-07-07,-0.00644,0.02061
2014-07-08,0.00042,-0.00644
2014-07-09,-0.003722,0.00042
2014-07-10,0.001947,-0.003722
2014-07-11,0.012917,0.001947
2014-07-14,-0.011716,0.012917
2014-07-15,-0.005665,-0.011716
2014-07-16,-0.017832,-0.005665
2014-07-17,0.014396,-0.017832
2014-07-18,-0.0052,0.014396
2014-07-21,0.008314,-0.0052
2014-07-22,0.026077,0.008314
2014-07-23,-0.001646,0.026077
2014-07-24,0.006606,-0.001646
2014-07-25,0.013812,0.006606
2014-07-28,-0.006463,0.013812
2014-07-29,-0.002338,-0.006463
2014-07-30,-0.025981,-0.002338
2014-07-31,0.005544,-0.025981
2014-08-01,-0.005617,0.005544
2014-08-04,-0.004917,-0.005617
2014-08-05,-0.001682,-0.004917
2014-08-06,-0.000105,-0.001682
2014-08-07,0.002752,-0.000105
2014-08-08,0.013194,0.002752
2014-08-11,-0.000208,0.013194
2014-08-12,0.013233,-0.000208
2014-08-13,0.002674,0.013233
2014-08-14,0.004923,0.002674
2014-08-15,0.012043,0.004923
2014-08-18,0.013816,0.012043
2014-08-19,0.000398,0.013816
2014-08-20,0.000099,0.000398
2014-08-21,0.007357,0.000099
2014-08-22,0.002171,0.007357
2014-08-25,-0.006411,0.002171
2014-08-26,0.012301,-0.006411
2014-08-27,0.001175,0.012301
2014-08-28,0.002445,0.001175
2014-08-29,0.007805,0.002445
2014-09-02,-0.042207,0.007805
2014-09-03,-0.008288,-0.042207
2014-09-04,0.008663,-0.008288
2014-09-05,-0.006163,0.008663
2014-09-08,-0.003762,-0.006163
2014-09-09,0.030717,-0.003762
2014-09-10,0.004257,0.030717
2014-09-11,0.002268,0.004257
2014-09-12,-0.000295,0.002268
2014-09-15,-0.007576,-0.000295
2014-09-16,0.007139,-0.007576
2014-09-17,0.002067,0.007139
2014-09-18,-0.008154,0.002067
2014-09-19,0.00099,-0.008154
2014-09-22,0.015634,0.00099
2014-09-23,-0.008671,0.015634
2014-09-24,-0.038133,-0.008671
2014-09-25,0.029427,-0.038133
2014-09-26,-0.006352,0.029427
2014-09-29,0.006393,-0.006352
2014-09-30,-0.015583,0.006393
2014-10-01,0.00726,-0.015583
2014-10-02,-0.002803,0.00726
2014-10-03,0,-0.002803
2014-10-06,-0.008733,0
2014-10-07,0.02076,-0.008733
2014-10-08,0.002182,0.02076
2014-10-09,-0.002871,0.002182
2014-10-10,-0.009133,-0.002871
2014-10-13,-0.01062,-0.009133
2014-10-14,-0.012253,-0.01062
2014-10-15,-0.013123,-0.012253
2014-10-16,0.014648,-0.013123
2014-10-17,0.021399,0.014648
2014-10-20,0.027165,0.021399
2014-10-21,0.005075,0.027165
2014-10-22,0.017866,0.005075
2014-10-23,0.00372,0.017866
2014-10-24,-0.001045,0.00372
2014-10-27,0.015508,-0.001045
2014-10-28,0.005621,0.015508
2014-10-29,-0.003354,0.005621
2014-10-30,0.009534,-0.003354
2014-10-31,0.012963,0.009534
2014-11-03,-0.007313,0.012963
2014-11-04,0.002394,-0.007313
2014-11-05,0.002848,0.002394
2014-11-06,0.002852,0.002848
2014-11-07,-0.001651,0.002852
2014-11-10,0.007994,-0.001651
2014-11-11,0.014129,0.007994
2014-11-12,0.014112,0.014129
2014-11-13,0.012055,0.014112
2014-11-14,-0.001664,0.012055
2014-11-17,0.012984,-0.001664
2014-11-18,-0.006928,0.012984
2014-11-19,0.014302,-0.006928
2014-11-20,0.001376,0.014302
2014-11-21,0.018503,0.001376
2014-11-24,-0.008641,0.018503
2014-11-25,0.011905,-0.008641
2014-11-26,-0.000588,0.011905
2014-11-28,-0.032456,-0.000588
2014-12-01,-0.003824,-0.032456
2014-12-02,0.011341,-0.003824
2014-12-03,-0.003795,0.011341
2014-12-04,-0.004243,-0.003795
2014-12-05,-0.022609,-0.004243
2014-12-08,0.015303,-0.022609
2014-12-09,-0.019015,0.015303
2014-12-10,-0.002948,-0.019015
2014-12-11,-0.016932,-0.002948
2014-12-12,-0.013716,-0.016932
2014-12-15,-0.013675,-0.013716
2014-12-16,0.024966,-0.013675
2014-12-17,0.029613,0.024966
2014-12-18,-0.007723,0.029613
2014-12-19,0.010378,-0.007723
2014-12-22,-0.003542,0.010378
2014-12-23,-0.004709,-0.003542
2014-12-24,0.017677,-0.004709
2014-12-26,-0.000702,0.017677
2014-12-29,-0.012203,-0.000702
2014-12-30,-0.019019,-0.012203
2014-12-31,-0.009513,-0.019019
2015-01-02,-0.028172,-0.009513
2015-01-05,0.000094,-0.028172
2015-01-06,0.014022,0.000094
2015-01-07,0.038422,0.014022
2015-01-08,0.001073,0.038422
2015-01-09,-0.024641,0.001073
2015-01-12,0.008879,-0.024641
2015-01-13,-0.003811,0.008879
2015-01-14,-0.02714,-0.003811
2015-01-15,-0.00777,-0.02714
2015-01-16,0.025757,-0.00777
2015-01-20,0.007634,0.025757
2015-01-21,0.026016,0.007634
2015-01-22,0.00516,0.026016
2015-01-23,0.001062,0.00516
2015-01-26,-0.035013,0.001062
2015-01-27,0.056533,-0.035013
2015-01-28,0.031134,0.056533
2015-01-29,-0.014634,0.031134
2015-01-30,0.012547,-0.014634
2015-02-02,0.000169,0.012547
2015-02-03,0.00767,0.000169
2015-02-04,0.007109,0.00767
2015-02-05,-0.008421,0.007109
2015-02-06,0.006643,-0.008421
2015-02-09,0.019211,0.006643
2015-02-10,0.023439,0.019211
2015-02-11,0.012652,0.023439
2015-02-12,0.004903,0.012652
2015-02-13,0.005902,0.004903
2015-02-17,0.006923,0.005902
2015-02-18,-0.002059,0.006923
2015-02-19,0.008135,-0.002059
2015-02-20,0.027067,0.008135
2015-02-23,-0.006241,0.027067
2015-02-24,-0.025573,-0.006241
2015-02-25,0.012617,-0.025573
2015-02-26,-0.014991,0.012617
2015-02-27,0.004904,-0.014991
2015-03-02,0.002092,0.004904
2015-03-03,-0.006339,0.002092
2015-03-04,-0.016571,-0.006339
2015-03-05,0.001503,-0.016571
2015-03-06,0.004265,0.001503
2015-03-09,-0.020686,0.004265
2015-03-10,-0.018232,-0.020686
2015-03-11,0.018079,-0.018232
2015-03-12,-0.00691,0.018079
2015-03-13,0.011004,-0.00691
2015-03-16,0.016727,0.011004
2015-03-17,0.011256,0.016727
2015-03-18,-0.007589,0.011256
2015-03-19,-0.01251,-0.007589
2015-03-20,0.010405,-0.01251
2015-03-23,-0.004088,0.010405
2015-03-24,-0.026127,-0.004088
2015-03-25,0.00697,-0.026127
2015-03-26,-0.007968,0.00697
2015-03-27,0.025314,-0.007968
2015-03-30,-0.015352,0.025314
2015-03-31,-0.001447,-0.015352
2015-04-01,0.008612,-0.001447
2015-04-02,0.016199,0.008612
2015-04-06,-0.010522,0.016199
2015-04-07,-0.003254,-0.010522
2015-04-08,0.007643,-0.003254
2015-04-09,0.004267,0.007643
2015-04-10,-0.001967,0.004267
2015-04-13,-0.004336,-0.001967
2015-04-14,0.0038,-0.004336
2015-04-15,-0.004811,0.0038
2015-04-16,-0.011255,-0.004811
2015-04-17,0.022846,-0.011255
2015-04-20,-0.005407,0.022846
2015-04-21,0.013474,-0.005407
2015-04-22,0.008164,0.013474
2015-04-23,0.004704,0.008164
2015-04-24,0.018192,0.004704
2015-04-27,-0.015756,0.018192
2015-04-28,-0.014706,-0.015756
2015-04-29,-0.02713,-0.014706
2015-04-30,0.030364,-0.02713
2015-05-01,-0.001939,0.030364
2015-05-04,-0.022533,-0.001939
2015-05-05,-0.00628,-0.022533
2015-05-06,0.00616,-0.00628
2015-05-07,0.018841,0.00616
2015-05-08,-0.010187,0.018841
2015-05-11,-0.003602,-0.010187
2015-05-12,0.001152,-0.003602
2015-05-13,0.023331,0.001152
2015-05-14,-0.001396,0.023331
2015-05-15,0.011027,-0.001396
2015-05-18,-0.000922,0.011027
2015-05-19,-0.000077,-0.000922
2015-05-20,0.010226,-0.000077
2015-05-21,0.008753,0.010226
2015-05-22,-0.022031,0.008753
2015-05-26,0.018709,-0.022031
2015-05-27,-0.002007,0.018709
2015-05-28,-0.011383,-0.002007
2015-05-29,0.001957,-0.011383
2015-06-01,-0.004405,0.001957
2015-06-02,0.001231,-0.004405
2015-06-03,-0.005841,0.001231
2015-06-04,-0.005489,-0.005841
2015-06-05,-0.006607,-0.005489
2015-06-08,-0.002973,-0.006607
2015-06-09,0.011458,-0.002973
2015-06-10,-0.00225,0.011458
2015-06-11,-0.011043,-0.00225
2015-06-12,-0.001966,-0.011043
2015-06-15,0.005358,-0.001966
2015-06-16,-0.002351,0.005358
2015-06-17,0.004556,-0.002351
2015-06-18,-0.010009,0.004556
2015-06-19,0.007978,-0.010009
2015-06-22,-0.004545,0.007978
2015-06-23,0.008502,-0.004545
2015-06-24,-0.004762,0.008502
2015-06-25,-0.005882,-0.004762
2015-06-26,-0.017515,-0.005882
2015-06-29,0.007187,-0.017515
2015-06-30,0.009368,0.007187
2015-07-01,-0.001264,0.009368
2015-07-02,-0.00348,-0.001264
2015-07-06,-0.00246,-0.00348
2015-07-07,-0.024823,-0.00246
2015-07-08,-0.020397,-0.024823
2015-07-09,0.026734,-0.020397
2015-07-10,0.019306,0.026734
2015-07-13,-0.000398,0.019306
2015-07-14,0.009633,-0.000398
2015-07-15,0.013326,0.009633
2015-07-16,0.008637,0.013326
2015-07-17,0.018901,0.008637
2015-07-20,-0.009995,0.018901
2015-07-21,-0.042294,-0.009995
2015-07-22,-0.000479,-0.042294
2015-07-23,-0.005273,-0.000479
2015-07-24,-0.013896,-0.005273
2015-07-27,0.004969,-0.013896
2015-07-28,-0.003161,0.004969
2015-07-29,-0.005041,-0.003161
2015-07-30,-0.008744,-0.005041
2015-07-31,-0.023578,-0.008744
2015-08-03,-0.032084,-0.023578
2015-08-04,0.006629,-0.032084
2015-08-05,0.002166,0.006629
2015-08-06,0.003387,0.002166
2015-08-07,0.036357,0.003387
2015-08-10,-0.052038,0.036357
2015-08-11,0.01542,-0.052038
2015-08-12,-0.000781,0.01542
2015-08-13,0.007034,-0.000781
2015-08-14,0.010348,0.007034
2015-08-17,-0.005633,0.010348
2015-08-18,-0.01279,-0.005633
2015-08-19,-0.02052,-0.01279
2015-08-20,-0.061163,-0.02052
2015-08-21,-0.024962,-0.061163
2015-08-24,0.006012,-0.024962
2015-08-25,0.057355,0.006012
2015-08-26,0.029447,0.057355
2015-08-27,0.003277,0.029447
2015-08-28,-0.004678,0.003277
2015-08-31,-0.044697,-0.004678
2015-09-01,0.042889,-0.044697
2015-09-02,-0.017536,0.042889
2015-09-03,-0.009967,-0.017536
2015-09-04,0.027821,-0.009967
2015-09-08,-0.019232,0.027821
2015-09-09,0.02197,-0.019232
2015-09-10,0.014569,0.02197
2015-09-11,0.009631,0.014569
2015-09-14,0.008412,0.009631
2015-09-15,0.001118,0.008412
2015-09-16,-0.02139,0.001118
2015-09-17,-0.004126,-0.02139
2015-09-18,0.015513,-0.004126
2015-09-21,-0.01571,0.015513
2015-09-22,0.008113,-0.01571
2015-09-23,0.005948,0.008113
2015-09-24,-0.002522,0.005948
2015-09-25,-0.019789,-0.002522
2015-09-28,-0.030061,-0.019789
2015-09-29,0.01137,-0.030061
2015-09-30,-0.006528,0.01137
2015-10-01,0.007301,-0.006528
2015-10-02,0.003624,0.007301
2015-10-05,0.004784,0.003624
2015-10-06,-0.004761,0.004784
2015-10-07,-0.011554,-0.004761
2015-10-08,0.023927,-0.011554
2015-10-09,-0.004638,0.023927
2015-10-12,0.001703,-0.004638
2015-10-13,-0.014134,0.001703
2015-10-14,0.014971,-0.014134
2015-10-15,-0.007331,0.014971
2015-10-16,0.006214,-0.007331
2015-10-19,0.018258,0.006214
2015-10-20,-0.000088,0.018258
2015-10-21,0.015295,-0.000088
2015-10-22,0.030996,0.015295
2015-10-23,-0.031911,0.030996
2015-10-26,-0.006332,-0.031911
2015-10-27,0.041205,-0.006332
2015-10-28,0.010564,0.041205
2015-10-29,-0.008546,0.010564
2015-10-30,0.014059,-0.008546
2015-11-02,0.011471,0.014059
2015-11-03,-0.00465,0.011471
2015-11-04,-0.00459,-0.00465
2015-11-05,0.001158,-0.00459
2015-11-06,-0.004048,0.001158
2015-11-09,-0.031517,-0.004048
2015-11-10,-0.005652,-0.031517
2015-11-11,-0.003359,-0.005652
2015-11-12,-0.029208,-0.003359
2015-11-13,0.016334,-0.029208
2015-11-16,-0.004248,0.016334
2015-11-17,0.031665,-0.004248
2015-11-18,0.012704,0.031665
2015-11-19,0.004378,0.012704
2015-11-20,-0.012992,0.004378
2015-11-23,0.009597,-0.012992
2015-11-24,-0.00715,0.009597
2015-11-25,-0.001864,-0.00715
2015-11-27,0.004159,-0.001864
2015-11-30,-0.008115,0.004159
2015-12-01,-0.009034,-0.008115
2015-12-02,-0.009288,-0.009034
2015-12-03,0.033247,-0.009288
2015-12-04,-0.006301,0.033247
2015-12-07,-0.000423,-0.006301
2015-12-08,-0.022076,-0.000423
2015-12-09,0.004757,-0.022076
2015-12-10,-0.025738,0.004757
2015-12-11,-0.006185,-0.025738
2015-12-14,-0.017692,-0.006185
2015-12-15,0.007693,-0.017692
2015-12-16,-0.021196,0.007693
2015-12-17,-0.027069,-0.021196
2015-12-18,0.012261,-0.027069
2015-12-21,-0.000932,0.012261
2015-12-22,0.01287,-0.000932
2015-12-23,-0.00534,0.01287
2015-12-24,-0.011201,-0.00534
2015-12-28,0.017974,-0.011201
2015-12-29,-0.013059,0.017974
2015-12-30,-0.019195,-0.013059
2015-12-31,0.000855,-0.019195
2016-01-04,-0.025059,0.000855
2016-01-05,-0.01957,-0.025059
2016-01-06,-0.042205,-0.01957
2016-01-07,0.005288,-0.042205
2016-01-08,0.016192,0.005288
2016-01-11,0.014513,0.016192
2016-01-12,-0.02571,0.014513
2016-01-13,0.021871,-0.02571
2016-01-14,-0.024015,0.021871
2016-01-15,-0.004839,-0.024015
2016-01-19,0.001345,-0.004839
2016-01-20,-0.005062,0.001345
2016-01-21,0.053167,-0.005062
2016-01-22,-0.019523,0.053167
2016-01-25,0.005531,-0.019523
2016-01-26,-0.065707,0.005531
2016-01-27,0.007172,-0.065707
2016-01-28,0.034541,0.007172
2016-01-29,-0.009349,0.034541
2016-02-01,-0.020222,-0.009349
2016-02-02,0.019792,-0.020222
2016-02-03,0.007992,0.019792
2016-02-04,-0.026708,0.007992
2016-02-05,0.01053,-0.026708
2016-02-08,-0.000211,0.01053
2016-02-09,-0.00758,-0.000211
2016-02-10,-0.006046,-0.00758
2016-02-11,0.003095,-0.006046
2016-02-12,0.028195,0.003095
2016-02-16,0.015315,0.028195
2016-02-17,-0.018956,0.015315
2016-02-18,-0.002285,-0.018956
2016-02-19,0.008746,-0.002285
2016-02-22,-0.022605,0.008746
2016-02-23,0.014891,-0.022605
2016-02-24,0.006868,0.014891
2016-02-25,0.00155,0.006868
2016-02-26,-0.00227,0.00155
2016-02-29,0.039715,-0.00227
2016-03-01,0.002188,0.039715
2016-03-02,0.007444,0.002188
2016-03-03,0.014877,0.007444
2016-03-04,-0.011067,0.014877
2016-03-07,-0.008246,-0.011067
2016-03-08,0.000891,-0.008246
2016-03-09,0.000494,0.000891
2016-03-10,0.010774,0.000494
2016-03-11,0.002542,0.010774
2016-03-14,0.020094,0.002542
2016-03-15,0.013291,0.020094
2016-03-16,-0.001604,0.013291
2016-03-17,0.001134,-0.001604
2016-03-18,-0.000094,0.001134
2016-03-21,0.007648,-0.000094
2016-03-22,-0.005529,0.007648
2016-03-23,-0.004334,-0.005529
2016-03-24,-0.004542,-0.004334
2016-03-28,0.023671,-0.004542
2016-03-29,0.017459,0.023671
2016-03-30,-0.005203,0.017459
2016-03-31,0.009175,-0.005203
2016-04-01,0.010274,0.009175
2016-04-04,-0.011789,0.010274
2016-04-05,0.010473,-0.011789
2016-04-06,-0.02181,0.010473
2016-04-07,0.001106,-0.02181
2016-04-08,0.003313,0.001106
2016-04-11,0.013025,0.003313
2016-04-12,0.014487,0.013025
