Date,Lead_GOOG,AMZN,CSCO,EBAY,FB,GOOG,IBM,INTC,MSFT,AAPL
2013-04-24,-0.005352,-0.330744686,-1.823527118,0.255476348,0.002370175,0.116729424,-0.271578597,0.441776182,2.013528229,-0.404029956
2013-04-25,-0.009492,1.619287549,0.766921696,-1.30873407,-0.20312023,-0.770636659,0.716551448,-1.336494449,0.191373962,0.324850753
2013-04-26,0.022011,-2.426832201,0.169119159,0.238850644,1.072640978,-0.215599005,0.18324822,0.148066155,-0.047034387,0.877540437
2013-04-29,0.006727,-2.182122137,0.07380028,-0.526658451,-0.582773673,0.527182825,0.714535259,0.098819394,0.771749511,1.105466993
2013-04-30,-0.005021,0.311767779,-1.168944527,-1.606116777,1.312487215,-0.427931379,0.367805594,-0.329768585,0.213527693,1.327172987
2013-05-01,0.011189,-1.213414081,-1.627443415,1.185100685,-0.155952011,0.621380494,-0.389465421,1.345066564,-0.07721289,0.311940074
2013-05-02,0.019419,-0.103351863,-0.118915811,0.20548036,2.529605954,-0.525685366,-0.346462088,-0.946183817,-0.372220762,-0.322266606
2013-05-03,0.018718,1.092571269,-0.221614846,0.359823755,-2.358853231,0.909713829,0.216421354,-0.354397719,0.175881107,0.180454481
2013-05-06,-0.005014,-0.607729997,-0.073834225,-0.156806749,-1.742150993,1.228185977,-0.570015213,-0.148403631,0.503334299,1.567420532
2013-05-07,0.019131,1.092334108,-1.258282965,0.216054918,-1.591059732,0.031371229,0.790049516,1.271825886,-0.629814508,0.077521548
2013-05-08,-0.002461,-0.611363321,0.814107134,1.058357553,-0.073398208,1.082596145,0.136962055,-0.561460339,-2.069298134,0.223497116
2013-05-09,0.01004,1.108062526,1.043760668,0.811524829,-0.245241877,-0.168922439,-0.988771133,0.923116647,-1.346021021,-1.137508199
2013-05-10,-0.003067,1.000819973,0.960461347,0.502992032,-1.85991963,0.646823304,0.218764264,0.186026549,-0.332195378,-1.323772462
2013-05-13,0.010906,0.427227914,0.948151109,-0.575982511,0.637959505,-0.279810243,-1.020958438,-1.833638362,1.206901685,0.490149342
2013-05-14,0.032454,0.665644665,-0.335074331,0.842132083,0.310798939,0.42062719,-0.081811076,-1.025710409,1.196354179,-1.992961238
2013-05-15,-0.013124,-0.367065444,-0.169149992,0.332795051,-0.931504584,1.680245389,0.007112723,0.770463446,0.471309653,-1.794206242
2013-05-16,0.005875,-0.418850727,2.583867049,-0.54861477,-0.607729501,-0.506912821,-0.066336168,-0.454119929,-0.061788881,0.080485747
2013-05-17,-7.15E-04,1.104893891,0.32730752,0.494730423,-0.787313192,-0.646918692,0.714897011,-0.832725287,1.246820365,-1.621692038
2013-05-20,-0.001717,-0.434496887,-0.739141646,-0.838880396,-1.26862396,0.188971576,-0.079618152,0.381724204,0.734820444,2.055244816
2013-05-21,-0.01935,0.947626791,0.694835723,-2.07202366,-0.186506021,0.099211049,1.009715825,0.720638958,-0.551245499,-0.662253166
2013-05-22,-0.007454,-0.919709523,-1.503909099,0.249963676,-0.682638767,-0.665488134,0.451165107,0.906195913,0.555930976,1.60848985
2013-05-23,-0.010727,-0.305374285,1.666175148,0.68621646,-0.225129948,-0.818364873,-0.237773488,0.298144053,-1.802369494,0.738476428
2013-05-24,0.009103,0.322514589,0.420304207,0.609183045,-2.357554781,-0.628036722,0.150024567,-0.134923516,0.658802221,0.95968639
2013-05-28,-0.014706,1.05282065,0.532549478,0.619613827,-1.585898859,-0.013541385,0.066737585,-0.237370785,1.115475258,-1.550385769
2013-05-29,0.002822,-0.158433842,1.051119393,-0.312043299,-2.08172271,-0.764292217,0.383115959,0.921457793,0.03456648,0.926232443
2013-05-30,5.26E-04,-0.343446184,-0.014079119,-0.583620962,2.53816935,-0.468351523,-0.221190718,-0.787179324,-0.379339907,0.259038388
2013-05-31,-0.004118,1.669980291,-0.780089633,-1.753354771,-0.496911904,0.611736505,-0.265405245,0.911251411,0.07514257,0.027650777
2013-06-03,-0.009831,-0.659988896,0.413448102,-0.886425139,-1.312471282,-0.413624511,0.056602978,1.976493254,0.894241886,-0.068276391
2013-06-04,6.98E-04,0.488104323,0.969920021,-0.974603039,-0.760655996,-0.235756529,-0.687734709,1.715724159,-1.176106633,0.661108404
2013-06-05,0.005746,1.405066855,0.812456558,-0.983627557,-1.232647772,1.005725979,-0.433883426,-1.201427327,0.452347722,0.175988969
2013-06-06,0.017452,0.077423145,1.070609524,0.169108448,0.16711838,0.543099197,0.469466659,-0.561388876,0.461932828,-2.397369307
2013-06-07,0.011924,1.8682919,-1.110399816,-1.017904596,0.240738104,0.526864332,0.120346193,-1.109576905,0.761970066,-0.280329276
2013-06-10,-0.011694,0.214074538,-0.858842155,1.250158512,1.756490523,0.044004825,-0.918413709,0.314146366,-0.874507849,-0.927111051
2013-06-11,-0.0089,-1.353337539,0.187426437,-1.376285714,0.124907372,0.218465314,1.1924388,0.174187106,-0.674159835,1.506358059
2013-06-12,0.005757,-0.154071073,0.852996924,-1.874678367,-0.091334038,0.15054369,-0.445206192,-0.002771516,1.850238638,-0.285718066
2013-06-13,-0.002235,0.629432399,0.612380778,0.545675696,-1.177395943,-0.379508783,0.372907387,1.326832963,-1.870185062,-0.060139434
2013-06-14,0.012811,0.050197329,-1.021415254,0.782332546,0.647316073,1.158210147,-0.253912433,1.012092893,-0.607330315,-1.767490987
2013-06-17,0.016214,0.252152277,1.779021274,0.303645996,0.505098761,-0.046015319,-1.308851366,-0.861162348,0.629529758,-1.253419034
2013-06-18,6.70E-05,0.831039959,-0.554773846,0.207595969,-0.067959386,1.307849135,0.126733594,1.033605949,-1.445244097,-1.438847276
2013-06-19,-0.017698,-0.413738873,0.462211857,0.372358166,1.656578533,1.16287424,-0.600934061,-1.086782294,-0.213900338,-1.338667229
2013-06-20,-0.004306,0.53650559,1.412230614,-0.889003635,0.55441306,0.445849023,-0.179917567,-1.407325405,-1.307963818,0.835212137
2013-06-21,-0.012646,-0.100697073,0.096942883,0.615021148,2.320119899,-0.465186568,-0.943936662,-0.03657308,-0.684261739,-0.801428808
2013-06-24,-0.004127,0.249506451,-0.337052108,0.568873644,-0.884778428,0.042880592,0.26844316,-0.977624232,2.134228327,-1.064477407
2013-06-25,0.008601,0.022971098,-0.980262775,1.442877625,1.047224855,-1.252723055,0.286118771,0.988954542,-0.881283064,-0.673877997
2013-06-26,0.003915,1.269033964,0.89816383,-0.977057953,-0.780199604,0.27726985,-0.514286233,-0.011833641,1.273156652,-1.434246866
2013-06-27,0.003763,-0.65356126,0.448159749,1.072348556,1.607476411,-0.21947077,-0.204336941,-0.441578771,0.210046907,-1.81908388
2013-06-28,0.008531,0.231471743,-0.935381436,-0.568712245,1.018380099,0.536156824,-1.985091193,0.884034453,-0.018147518,0.837289273
2013-07-01,-0.006273,0.596139998,-0.014993008,1.079206459,-0.68823554,0.09115657,-0.43382008,-1.470375859,-0.86288423,1.70380569
2013-07-02,0.00467,0.534257878,-0.009179104,0.72591418,-1.327145524,-0.489977198,0.140916252,-0.547516584,-0.995762854,1.968492954
2013-07-03,0.007965,-0.709992716,1.6400564,-1.659136495,0.09690817,0.135276319,1.180574422,-0.542950897,-0.474870828,0.334135627
2013-07-05,0.012983,0.279240726,-0.679839235,1.100860413,-1.374209984,0.469328646,0.564634435,1.068393606,0.196502733,-1.624911339
2013-07-08,1.66E-04,1.006813315,0.108712258,-0.195365229,0.847645784,0.786514854,-0.016325414,-2.326809618,0.179558527,-0.390744477
2013-07-09,8.29E-04,-0.285995319,0.928497871,0.462371028,1.568550658,-0.489805446,-1.754238426,-0.644074239,-0.452483422,0.667177295
2013-07-10,0.015729,-0.538515389,0.893586866,0.316329363,1.36275387,-0.909471133,-0.108090499,-0.107121946,0.903659816,-1.813130949
2013-07-11,0.002999,0.729649228,0.07086695,0.082112839,-1.603258434,-0.153483807,-1.369551853,1.367924297,1.04264405,-0.166903271
2013-07-12,0.001831,1.945143296,-0.230605922,1.432059192,-0.123034169,-0.203620884,-0.828513301,-0.825381931,-0.518507719,-0.647538563
2013-07-15,-0.005496,-0.803424652,-0.459029516,-1.683846216,1.344863004,-0.186342368,0.824334356,-0.205653095,1.312514461,-0.143415974
2013-07-16,-0.00115,-0.128483258,-1.592759136,0.706786866,-0.044461087,-1.130405091,-0.399582417,1.723718185,0.147876957,0.71730898
2013-07-17,-0.008568,0.558258605,-0.129318813,1.067180036,1.377967014,-0.3202574,0.270423959,-0.68923164,-1.990566816,-0.144454945
2013-07-18,-0.015463,-0.025407319,0.773996893,-2.092269272,-0.135739291,0.22170634,1.256438122,-0.919376161,0.228565134,0.692085554
2013-07-19,0.015728,0.770206964,0.621537507,-0.043552223,0.340856394,0.225957361,0.026603842,0.416043911,-2.574941099,0.217287344
2013-07-22,-0.007577,-0.900582214,-0.712607672,-0.079153677,0.319231079,1.268300394,-0.03397915,-1.505536843,1.642127185,0.002200897
2013-07-23,-9.96E-04,-0.330571729,-0.082807826,-1.013795181,1.257774392,-0.274460908,1.444480676,0.6723562,-0.042526757,-1.630448867
2013-07-24,-0.016835,-1.0048029,-0.515989516,-0.055852865,0.27940315,-0.645094316,-0.08845629,-0.115110184,-0.324057678,2.4699606
2013-07-25,-0.002647,-0.145033957,-0.328409946,-0.407973003,2.651539385,-0.460879105,-0.262563285,-0.237040243,-0.47082573,-0.338814116
2013-07-26,-0.003479,2.033511075,-0.537991376,0.788538012,-1.439256349,-0.762383915,-0.464455508,0.257746022,0.136447886,-0.012155847
2013-07-29,0.009804,-1.103755099,-0.409524193,-0.697916792,2.285807337,-0.240196857,-0.368532681,-0.093934228,-0.187198295,0.815250806
2013-07-30,-0.003558,-1.174071416,0.075513972,-0.259909314,2.458495572,-0.101982281,-0.632803485,-0.287374885,-0.100756139,0.022887976
2013-07-31,0.018552,0.200029073,0.326230759,-0.053298853,-2.580414423,0.258121913,0.043779367,0.509754823,0.7579977,0.537799642
2013-08-01,0.002599,0.602146277,0.315086231,0.547284484,1.060970883,1.042647901,-0.522199025,-1.565108853,-1.517319087,0.036491188
2013-08-02,-0.001732,-1.336319939,0.940035446,-0.350169606,1.426067697,-0.333238155,-1.17540001,-0.580380433,0.285400086,1.124004913
2013-08-05,-0.009315,-1.168513164,0.07408063,-0.036193731,2.151105611,-0.443209356,-0.158593358,-0.551845168,-0.789434804,0.92260334
2013-08-06,-0.006603,0.437240414,0.177290291,2.131502547,-0.904825648,-0.299861831,-1.490059563,0.038142556,0.178588311,-0.268017076
2013-08-07,0.002257,-1.072409487,-0.072954969,-1.081082705,1.18359086,-0.412281235,-0.534991207,-0.174892048,1.932378673,0.232642117
2013-08-08,-0.002521,-0.501407618,0.326792037,0.790177802,-0.906469464,0.050488034,-0.447981127,-1.131127858,2.146231187,-0.326702992
2013-08-09,-0.005503,1.439325106,-0.811164852,-0.223096256,0.371711887,0.115436327,0.449994306,1.013005616,-0.447229364,-1.907982771
2013-08-12,-0.004811,-0.605656928,0.593562333,-0.514792936,-1.102163743,-0.938052246,0.199138432,0.107625411,0.054219636,2.20612004
2013-08-13,-0.012982,-0.399589758,-0.012700448,0.74501134,-1.421210736,-0.199580655,-0.141372818,-0.222028314,-0.551306556,2.202777944
2013-08-14,-0.011669,-0.844688332,0.322371574,0.310379071,-0.952094873,-1.269159823,-0.400334533,0.330050984,0.48816267,2.015313261
2013-08-15,-0.003201,0.122282991,-2.488739419,-0.00330124,0.79908992,0.361823283,0.475257264,-0.219917427,0.094043151,0.859461477
2013-08-16,0.010202,-0.663812447,-1.065048422,-0.548130046,1.990242,-0.323937287,-0.220473922,-0.592092015,0.143042418,1.280209719
2013-08-19,-2.66E-04,-0.012299383,-0.220484012,-1.490465598,1.336117125,0.586162242,-0.694019046,1.096384579,-1.232468467,0.631072561
2013-08-20,0.004518,0.264666706,-0.130576984,-0.566156606,1.542092372,-0.412322868,-0.163160665,0.941050635,0.495780699,-1.97137329
2013-08-21,0.005038,-0.393196938,-0.56736419,-1.672665289,0.352985665,1.148565903,0.813218571,-1.192719711,0.588030285,0.923145705
2013-08-22,-0.004006,1.291034677,-1.048320612,-0.498471177,-0.084836505,-0.194171253,-0.563119316,-0.305093849,2.033127262,-0.630149228
2013-08-23,-0.00439,-0.487621282,-0.74416069,-0.125094428,1.323234673,-0.664456709,-0.477804995,-0.234389535,2.069450303,-0.659157337
2013-08-26,-0.018744,-1.020076095,0.064571823,0.729223118,1.96348396,-0.222293104,-0.156093506,-0.493592427,-1.401250271,0.536026502
2013-08-27,-0.001882,0.22219946,0.583235691,-0.462859967,-1.839799404,0.19528089,0.915352646,1.55694222,-0.470226197,-0.700125338
2013-08-28,0.008108,0.052751942,-0.40328368,-0.613761659,2.390487946,-0.423604908,-0.570281041,0.270949718,-1.029154823,0.325896504
2013-08-29,-0.009972,0.261516354,-0.69364349,0.558294058,1.356904237,0.213815832,-0.415256349,-1.878570425,1.126792323,-0.529852542
2013-08-30,0.015917,-0.562388161,0.211276817,-2.086141038,1.273761001,-0.462690802,0.875476789,0.606024467,0.46371996,-0.319039033
2013-09-03,0.01308,1.139445676,0.128645417,0.094587876,0.456227778,0.553085062,0.226044078,-0.035490276,-2.47006309,-0.09248252
2013-09-04,0.009093,0.486720886,0.202339806,0.854261498,-0.733188791,0.249371069,-0.885572664,1.066127984,-1.980710787,0.740650998
2013-09-05,2.30E-05,-0.295489929,-0.880683361,0.671449391,2.01728752,0.5973067,0.179379179,-0.664779844,-0.329298996,-1.295170661
2013-09-06,0.009634,0.059127536,-0.950823992,0.989346049,2.118684819,-0.447037006,-0.965428975,-0.186015398,-0.674603013,0.056749981
2013-09-09,6.94E-04,0.444154724,0.852753511,-1.985327022,-1.216440423,-0.067578154,0.086895813,0.076748994,0.91878356,0.890008997
2013-09-10,0.008462,-0.091489301,0.470489606,0.892249086,-0.984195181,-0.199773937,0.392231015,-0.010367591,1.453860927,-1.923004622
2013-09-11,-0.003488,-0.246481826,0.215345448,0.442586144,1.175528708,0.189414078,0.731724941,-0.455899722,0.283505615,-2.335723386
2013-09-12,-0.004475,-0.088711205,-0.253499053,-0.444943757,-0.803786072,-0.253685464,0.425784788,-1.074455703,0.111867668,2.381428799
2013-09-13,-0.001471,-0.333376794,-0.043739494,-0.38852691,-0.775569631,-0.42132602,0.373854011,2.241485578,0.562382765,-1.215183505
2013-09-16,-0.001859,0.201079352,0.752219576,0.396224754,-1.974374254,0.503035856,0.918827178,0.461146668,0.157418416,-1.415577547
2013-09-17,0.019422,0.646679946,-0.729313105,0.195026794,2.271364328,-0.801025292,-0.962662285,0.031558641,-0.514374508,-0.137254519
2013-09-18,-0.005458,1.521228201,0.515947299,-1.458058836,-1.143273908,0.75284237,-0.162363451,-0.76218703,-0.152567488,0.888432843
2013-09-19,0.005254,-0.23882332,-1.015322225,-0.692371435,1.505893477,-0.824766454,-0.807846963,-0.181191303,0.767992161,1.486436062
2013-09-20,-0.018392,0.793901101,-0.227112801,0.536560852,1.879874676,0.313460713,-0.974376186,-0.331536613,-1.417964451,-0.572807291
2013-09-23,3.84E-04,-0.726930123,-0.441980967,-0.137883069,-0.279712741,-0.878731031,0.286911433,-0.27733155,-0.043478779,2.499136826
2013-09-24,-0.010836,0.53814065,-0.759808361,0.446777468,2.223550928,-0.21005723,-0.739464332,0.087243002,-1.050543021,-0.535839103
2013-09-25,0.001072,-0.227989285,1.116103589,-1.247873198,1.826003874,-0.720250039,-0.06090192,0.133671678,0.274478346,-1.093243045
2013-09-26,-0.002027,0.510041581,-1.694891487,1.863852255,0.57478474,-0.303532752,-0.160572723,-0.962753845,0.047229538,0.125842693
2013-09-27,-5.48E-04,-0.053413102,-0.916597892,-0.674821852,1.654425403,0.281309002,-0.832081651,-0.906205955,1.537425275,-0.090039228
2013-09-30,0.012666,-0.649568833,1.270620218,0.750646394,-1.808239569,0.646011267,-0.476030771,0.387433151,0.75474471,-0.875616567
2013-10-01,0.001112,1.695932365,-0.943119053,-0.555752101,-0.493704233,0.359501974,-0.234659188,-1.238374697,0.008825866,1.401349067
2013-10-02,-0.013401,-0.304080916,0.582078465,-1.170171447,-0.562950662,0.153083793,-1.454449461,0.391884689,1.81253829,0.552067249
2013-10-03,-0.004269,-0.928244654,-0.174430925,-0.078333281,-1.587831667,-0.156231902,1.111576658,0.004837954,1.822188969,-0.013531153
2013-10-04,-0.007577,0.450611801,-0.558277196,0.341820743,2.333336139,-0.941773469,-0.507388542,0.115042821,-0.56303096,-0.670341337
2013-10-07,-0.013942,-1.665959802,0.369613778,-0.758807887,-0.048330182,0.195733234,-0.144459996,0.957384073,-0.663939383,1.758766165
2013-10-08,0.002565,0.01138646,0.616444748,-0.402730614,-2.50454154,0.459363925,0.227610848,0.381496236,0.752727218,0.45824272
2013-10-09,0.014465,-1.488774561,-0.492735642,-1.071715795,-0.67112361,0.314410765,1.448428281,0.534722271,0.243718026,1.183070264
2013-10-10,0.004319,0.105824135,0.051543568,-0.11015446,2.346107197,-0.670027281,-0.268685387,0.043537844,-0.10698736,-1.391158256
2013-10-11,0.004725,1.568683938,0.38034652,1.408437665,-1.405813154,-0.879702379,-0.335238903,-0.473393961,0.248818827,-0.512138553
2013-10-14,0.006734,-1.949475169,-0.957433527,0.53140762,0.776848378,-0.28838943,-0.404880348,0.851601908,1.160271694,0.280048874
2013-10-15,0.018162,-1.189862096,-0.333617397,-1.283883525,0.48192963,1.332167744,-1.007825821,0.193000674,0.649010736,1.159080054
2013-10-16,-0.010284,0.331368346,-1.323533741,-1.351231821,1.858331682,0.704788118,0.165412623,0.307394377,-0.366902577,-0.325627007
2013-10-17,0.137955,0.350306446,-0.027609874,-1.16339502,1.095217718,-0.063816982,-2.042398466,0.66846993,0.616158433,0.567067814
2013-10-18,-0.008017,0.642910541,-0.459585402,-0.283776806,0.207893888,2.377566985,-0.762969213,-0.672981565,-0.606946993,-0.442111436
2013-10-21,0.003688,-0.720487291,-0.147088995,-0.481655798,-0.651473098,-0.761398242,-0.510496175,0.980726392,0.056360055,2.235513151
2013-10-22,0.024237,1.658909178,-0.808188115,-0.002271263,-1.575458008,0.461332546,1.141487083,-0.044910676,-0.768822514,-0.06207823
2013-10-23,-0.005679,-0.744141354,-0.747047306,0.233964247,-0.574838053,1.88574537,0.643450813,-0.527205706,-1.143393914,0.973465904
2013-10-24,-0.010092,1.282361716,-0.235776353,0.622727306,0.452287107,-1.717439414,0.592823164,-0.701637288,-1.114797202,0.819450965
2013-10-25,-1.97E-04,2.105683752,-0.276482777,-0.726956068,-0.620540067,-0.637800996,-0.512461316,0.133556656,1.201781169,-0.666780353
2013-10-28,0.020926,-0.869383486,0.538679034,0.709328075,-2.285989798,0.203883306,0.432524291,0.608768383,-0.119797929,0.781988124
2013-10-29,-0.005616,0.311753568,0.285423873,1.060863509,-1.291018742,0.763354373,1.090149137,-0.015862288,-0.459087951,-1.745575479
2013-10-30,1.55E-04,-0.135466171,-0.231322508,-0.99247036,-0.539154821,-0.27488254,-0.905956982,0.267979805,0.474859621,2.336413956
2013-10-31,-0.003435,0.70966126,-0.7968768,-0.165323129,2.387697916,-0.119886868,-0.675989437,-0.241602227,-0.529123711,-0.568557004
2013-11-01,-9.09E-04,-1.352643556,0.893127026,-1.480022307,-0.59269169,0.307920882,0.875524434,-0.090697795,1.399921627,0.039561379
2013-11-04,-0.004469,0.072573661,0.17848582,-0.705178426,-2.206929332,0.058983498,0.568576627,-0.090508288,1.01492615,1.109070292
2013-11-05,0.001204,-0.333522039,0.914321089,-0.693206671,1.958171053,-0.623509995,-1.154235961,-0.358650772,0.795670795,-0.505037499
2013-11-06,-0.014471,-0.818887828,-0.018592528,1.581666159,-1.392722034,-0.403472072,0.149973049,-0.03632629,1.532400439,-0.594038894
2013-11-07,0.008016,-1.62636923,0.668040561,0.176695926,-1.326782768,0.083304557,1.632296251,0.637861691,-0.189039356,-0.056007633
2013-11-08,-0.005354,1.456473603,1.149569693,-0.048773248,-1.205373056,-0.070301152,-1.129894121,-0.953339049,-0.142367126,0.944004456
2013-11-11,0.001178,1.080848855,-0.075052001,-0.125780436,-2.10234035,-0.283191333,1.438038138,0.410847622,-0.257063375,-0.086307121
2013-11-12,0.020449,-1.879287537,1.2576566,-0.195347367,0.846051064,-0.075265398,-0.092142439,1.092892968,-0.961249349,0.006691457
2013-11-13,0.002673,0.323855253,-0.250071827,-0.781384479,2.197378406,0.418082087,-0.865173657,-0.552979785,0.477828666,-0.967534664
2013-11-14,-0.001613,1.003209848,-2.531591915,0.145635549,0.360687292,0.283587594,0.033533842,-0.002571383,0.12851064,0.578998534
2013-11-15,-0.001945,0.76533618,1.347732291,-1.119631285,-0.057801035,-0.434087013,0.8675534,0.896971106,-1.015179808,-1.250893835
2013-11-18,-0.006152,0.222716923,0.066675442,0.137650991,-2.480447052,0.515663619,0.940850472,0.763578211,-0.198090486,0.03140188
2013-11-19,-0.002823,-0.874053667,0.792806246,-0.110866438,1.751268257,-1.359782124,0.463016642,0.434392731,-1.129210373,0.032428726
2013-11-20,0.011503,-0.027470809,-0.230384721,-2.323404144,0.656082621,0.286038017,0.499456311,0.043070812,1.317431667,-0.220819755
2013-11-21,-0.002108,0.805467513,0.188549611,-1.289609129,-0.356929415,0.208222626,-1.503428959,1.775804157,-0.077234796,0.249158392
2013-11-22,0.013606,0.889830466,0.377945112,0.529363504,-0.130918236,0.290890141,-0.412229856,-2.455211754,0.643616527,0.266714095
2013-11-25,0.011932,1.080223606,-0.221212174,-1.287126453,-1.596474764,1.205767303,-0.485705298,0.021933438,0.459684489,0.822909853
2013-11-26,0.004441,0.67174065,-0.555329009,-0.78583842,1.574549232,0.621792955,-1.057040044,-0.666235233,-0.945016779,1.141376648
2013-11-27,-0.003311,0.551395061,-1.271128462,0.073947075,0.400184168,-1.008181364,-0.205474996,-0.008264673,-0.640838397,2.108361589
2013-11-29,-0.004823,0.829573637,-0.989457915,1.494653119,0.18315932,-1.218758984,-0.514898511,-1.141293714,0.464684167,0.892338881
2013-12-02,-0.001157,-0.165437989,-0.624377259,2.009219637,0.320213196,-0.326918656,-1.142676339,-0.442230583,1.125747801,-0.753539808
2013-12-03,0.004671,-1.438353422,0.581149934,0.818333035,-0.524311065,-0.094902576,-0.588557322,-0.47421952,-0.27708032,1.997941256
2013-12-04,-7.94E-04,-0.152980014,-0.40102532,-1.397725717,2.206219183,-0.070807447,-0.491026875,0.145412697,0.678611447,-0.516677955
2013-12-05,0.011851,-0.159595733,-1.074746901,0.599350547,-0.306532314,0.067590827,0.273226689,1.777932633,-1.691579134,0.514353386
2013-12-06,0.00773,-0.089863972,0.875148661,0.360566374,-1.343261366,0.375942339,0.134966802,1.33540254,0.172894182,-1.821795559
2013-12-09,0.006047,-1.09737855,-0.802307164,-1.195067918,1.74221218,0.440904945,-0.609285227,0.052268591,0.589854719,0.878798424
2013-12-10,-0.006795,0.413903572,-0.253598888,0.158027629,2.192069899,0.291611768,-0.374468694,-0.583251418,-1.500105361,-0.344188507
2013-12-11,-0.006804,-0.521161737,-0.8247992,0.493263423,-1.26459577,1.501318567,0.427705335,-0.972636671,-0.177446252,1.338352306
2013-12-12,-0.00857,-0.139649813,-0.921147056,-0.013667951,2.527222332,-0.362115346,-0.548578744,0.091163298,-0.544737834,-0.088488886
2013-12-13,0.011491,0.714207578,-0.820052476,0.397305861,2.241017995,-0.484526666,-0.098752324,-0.395861378,-0.898638843,-0.654699748
2013-12-16,-0.002908,-0.233768928,0.716957851,1.576332581,-0.548358762,-0.316348759,1.471771794,-0.810819448,-0.939075303,-0.916691027
2013-12-17,0.013918,-0.280026789,1.08873507,-0.880953307,1.810394433,-0.235675948,-1.042751745,0.794796678,-0.873378986,-0.381139406
2013-12-18,0.001355,1.166759017,-0.691878283,0.008395215,0.270311855,0.373305667,0.669729455,1.02324305,-0.922031463,-1.897834513
2013-12-19,0.013257,-0.057043676,0.695229697,0.944514678,-1.113618612,0.413305345,1.432537419,0.163450244,-1.065586,-1.412789095
2013-12-20,0.013156,1.023736949,-0.621751915,1.505448565,-0.795915142,0.528543155,-1.059149157,-1.310116599,0.740169157,-0.010965014
2013-12-23,-0.002924,-0.911319322,0.22592609,-0.230035647,1.854386472,-0.232186692,-0.284767786,-0.386285148,-1.310517378,1.274799413
2013-12-24,0.005055,-1.609182909,0.633819476,-0.565904833,0.289092021,-0.652768875,0.614112102,0.449024944,1.694834189,-0.853026117
2013-12-26,8.41E-04,0.939260815,0.215809009,-2.08235927,-0.608816575,0.214349333,0.813728698,0.721769125,0.638932524,-0.852673659
2013-12-27,-0.007994,-0.640562073,1.161461443,0.609409407,-2.328065648,0.512702121,0.351546687,0.180853768,0.172788983,-0.020134689
2013-12-30,0.01014,-0.587550811,1.100827237,0.071369095,-2.05583415,-0.296668065,0.85382701,1.049365699,0.309198709,-0.444534724
2013-12-31,-0.006772,0.73188753,-0.387994896,1.135895746,1.46134681,0.015619551,-0.755579369,-1.181048062,-1.347219082,0.327091773
2014-01-02,-0.007295,1.083789058,-0.587941929,-1.511461102,1.639864004,0.257039547,-0.462421859,0.329792102,0.272641902,-1.021301723
2014-01-03,0.011149,0.220762918,0.586564596,-0.87091089,0.351335179,-0.209078971,1.445251641,0.651476951,-0.138435391,-2.036966034
2014-01-06,0.019276,-0.292372728,0.088798058,-1.225796989,2.211774589,0.529987573,-0.12737759,-0.532492738,-0.925658251,0.273138076
2014-01-07,0.002083,-0.032067444,0.243288337,1.076655081,0.126161062,0.877325345,0.952565302,-0.735954084,-0.417026506,-2.090947094
2014-01-08,-0.00963,1.32281793,0.158388878,-0.80266576,0.834166688,0.472845514,-0.771164831,-0.426975741,-1.730561526,0.943148847
2014-01-09,-5.30E-05,1.160907885,-0.247441092,0.447882329,-1.943346855,-0.355300617,0.980798947,0.655573664,0.302971823,-1.002046084
2014-01-10,-0.006371,-1.432036138,0.354711629,-0.166919839,1.195194566,-0.390404478,-0.464062806,0.706941489,1.417424378,-1.220848801
2014-01-13,0.023527,-0.423727951,0.609702643,1.187361446,-1.643802212,0.273810941,-0.407404992,0.621409684,-1.267571394,1.050221835
2014-01-14,-6.79E-04,-0.328194525,-0.96425868,-1.142178724,1.15011717,0.297212962,-0.997340688,1.787385993,0.236330947,-0.039074454
2014-01-15,0.006617,-1.275138375,0.611667212,0.535236645,-1.113349715,-0.954293972,-6.88E-04,-0.342667248,1.60271385,0.936519892
2014-01-16,-0.004921,0.034092062,0.070297832,-0.119935875,-1.38570596,1.423820886,1.181630876,-0.926690435,0.793595024,-1.07110441
2014-01-17,0.011447,1.468899188,0.56557579,-0.09251221,-0.530126445,0.314388077,1.264139536,-1.358450668,-0.392270818,-1.23964245
2014-01-21,0.001134,0.592263357,-0.322173801,0.544794962,1.879461529,0.144962616,-1.113791944,-1.196440596,-0.929095599,0.400019475
2014-01-22,-0.004223,0.067099941,0.611929463,0.971876648,-0.834211768,0.669349413,-2.129955632,-0.326919713,0.028407475,0.942424173
2014-01-23,-0.031265,-0.926550565,-1.003209169,1.355517101,-1.329463898,-0.141630791,0.593541301,-0.451374436,0.684137833,1.219032622
2014-01-24,-0.02011,-0.793909939,0.066079684,0.39202089,-1.250005739,-0.827776993,0.01043261,0.254275404,2.212491862,-0.063607779
2014-01-27,0.019778,0.72894869,0.218864659,-1.455864205,-0.465738573,-0.791744447,0.157232161,0.708738328,-0.877957115,1.777520502
2014-01-28,-0.014328,0.676873803,-0.325575486,0.188850251,0.942223485,0.636081654,-0.156910297,0.250208312,0.231031988,-2.44278371
2014-01-29,0.025724,-1.169024822,0.569439959,-0.542581121,-1.434788816,-0.223289553,0.736703441,0.224240068,1.820127598,0.019173245
2014-01-30,0.040141,0.445517699,-0.311832354,-0.224460417,2.502656573,-0.073553375,-0.52665428,-0.593920173,-0.52634152,-0.691412153
