Date,AIG,BAC,BCS,C,CS,GS,JPM,LFC,MET,MS,RBS,SAN,TD,V,WFC
2013-11-11,-0.013309,-0.123749,-0.529262,-0.203646,-0.606797,-0.244369,-0.367432,0.119281,-0.968656,1.219435,2.962268,0.177107,-0.755434,-0.176281,-0.502467
2013-11-12,0.008093,0.275192,-0.712535,-0.834445,1.056737,0.238904,0.747988,1.9329,-0.6647,-0.536193,-2.085036,-0.098186,0.86375,0.355866,-0.540241
2013-11-13,0.015027,1.932131,-0.906291,0.530582,-0.541703,-0.470726,-0.160761,-2.049008,1.087713,0.558275,-0.813618,-0.630561,0.184311,0.546064,0.733592
2013-11-14,-0.000203,0.748283,-0.915569,-0.040119,-0.776522,-0.397615,0.010988,0.170172,2.86356,0.62899,-0.963745,-0.896706,-0.449359,-0.364988,0.38263
2013-11-15,-0.006897,-0.100755,-0.694401,-0.386669,-0.914491,-0.167928,-0.089049,3.298401,0.120867,-0.699366,0.081212,-0.262252,-0.154935,-0.052091,0.021456
2013-11-18,-0.003676,-0.386278,-0.386278,0.009776,-0.421748,0.012233,0.425279,3.242952,-0.218961,-0.335607,-0.675154,0.264616,-0.073345,-0.918376,-0.53911
2013-11-19,-0.01066,1.223224,-0.133116,0.350026,-0.658196,0.200765,0.340276,2.61361,-0.021306,-0.203374,-0.594901,-1.288895,-0.666088,-1.200453,0.038429
2013-11-20,0.013676,0.05037,1.625092,-0.51653,-0.852714,-0.7783,0.498031,-0.863408,-0.155442,0.290607,-0.624636,-1.914589,1.241006,1.170253,0.83026
2013-11-21,0.013696,1.352158,1.392783,0.180645,-1.219125,-0.508786,0.294936,0.036454,0.026596,0.351053,1.248158,-0.209028,-2.261071,0.040571,-0.725343
2013-11-22,0.004235,-0.382837,-0.826544,0.776658,0.958784,-0.037719,-0.267681,1.774561,-1.418076,0.942684,-1.083224,1.273218,-1.232099,-0.461825,-0.015901
2013-11-25,-0.008233,1.244686,-0.539573,1.9758,-0.395721,0.916111,0.310821,-2.05786,-0.590075,0.690516,-0.559082,-0.80147,-0.217048,-0.213591,0.236487
2013-11-26,0.005264,0.418367,1.413676,-0.764471,1.018338,-1.160665,-1.139774,-0.327351,0.087045,-0.703631,1.825629,0.297664,-1.214663,0.839361,-0.589526
2013-11-27,0.002014,-0.754932,1.410138,-0.312766,-0.74757,0.093722,0.215816,2.240105,-0.678595,-0.326131,-0.816545,1.413876,-1.099807,-0.136761,-0.500551
2013-11-29,-0.000804,-0.204391,2.480322,-0.341738,1.945811,0.166497,-0.498187,-1.023864,-0.459301,-0.421095,-0.786472,0.267978,-0.189667,-0.352837,-0.583057
2013-12-02,-0.019312,-0.581408,-1.230968,-0.579071,-0.307448,0.622614,-0.406751,2.143472,0.127968,0.568407,0.410807,-1.876906,-0.440748,1.042141,0.50789
2013-12-03,0.005961,-0.426719,0.318939,-0.033946,-1.23668,-0.108895,0.988939,0.188204,-1.077414,-0.789683,2.610849,0.641873,0.133554,-1.051011,-0.15801
2013-12-04,-0.015325,0.952905,-1.712859,-0.303392,0.172742,0.557744,0.85577,1.322359,-0.247512,0.757557,-0.037693,-1.972862,-1.095101,0.717686,0.032657
2013-12-05,0.028222,0.007914,0.861684,-0.793916,0.574614,-0.764824,-1.474462,0.544326,1.137728,-2.218107,0.849197,-0.290979,0.3444,1.032916,0.189508
2013-12-06,0.000202,-0.575057,1.023923,-0.575721,1.395139,-0.319453,-1.259268,0.856229,0.041977,-0.599938,1.110507,-0.218272,-0.364735,-1.840972,1.32564
2013-12-09,-0.005246,-0.197607,-0.854428,1.505977,-2.003666,0.034584,0.870221,-0.849043,-0.30911,-0.765099,0.754917,0.519716,1.561411,-0.620811,0.352937
2013-12-10,-0.01217,-0.298539,-0.777044,-1.139829,1.217837,1.664374,0.373509,-0.083443,0.306825,1.695908,0.1493,-0.280024,-0.367971,-1.662742,-0.798163
2013-12-11,0.014784,-0.198012,-0.334054,-0.197165,0.446068,0.192631,0.268811,-1.900283,0.428321,-0.261636,-1.441725,-0.123634,0.459523,2.512335,0.14882
2013-12-12,0.006273,0.397619,-1.556868,0.848172,-0.068812,0.895237,0.886555,0.544072,-0.135526,1.762984,-1.653855,-0.949468,-0.479609,-0.835573,0.34507
2013-12-13,0.01106,-0.829311,-1.460478,-0.243344,-0.224249,-0.326938,-0.615604,1.847814,-0.363097,1.669657,-0.754148,-0.241922,-0.226382,1.594088,0.173913
2013-12-16,-0.018297,-0.332983,1.117771,-1.021823,0.832587,1.122039,-0.268574,-1.465572,-0.541083,-1.551451,0.53033,1.622179,0.662381,-0.600966,-0.104835
2013-12-17,0.018031,0.313321,-1.000897,0.296969,-0.511721,0.421123,-0.419492,-1.25258,-0.307191,-0.465347,-0.090461,-0.459204,0.644342,2.944441,-0.113302
2013-12-18,0.002189,1.090323,0.221172,0.085973,-1.494793,0.14017,0.347553,0.849081,-0.171728,1.377767,0.541651,-0.352188,-1.687834,-1.701706,0.75456
2013-12-19,0.013304,0.361357,0.733452,-0.083168,0.715717,0.0113,0.029952,-2.558717,0.635248,-1.947371,0.277491,0.717457,0.571437,0.325391,0.210447
2013-12-20,0.004115,-1.436469,0.230302,0.503781,0.626413,-0.00055,0.729869,-2.476765,1.713124,0.003848,0.069316,0.42964,0.378828,-0.335345,-0.435991
2013-12-23,0.000781,-0.274574,2.553618,-0.606396,0.729282,0.01821,0.340102,-1.898927,-1.101218,-0.265842,-0.145304,0.108956,0.4817,0.37075,-0.310359
2013-12-24,-0.00546,-0.603682,1.381216,-0.636491,-0.812504,-0.911703,-0.663511,1.997774,0.524315,-1.099167,1.458801,0.482756,-0.671874,-0.272501,-0.17343
2013-12-26,0.003529,-1.526428,0.840124,-1.108579,1.015172,-0.309654,-0.940331,-1.699209,0.918203,0.006692,0.65223,1.25898,-0.183972,0.968576,0.108195
2013-12-27,-0.001368,-0.324525,1.030063,-0.710906,1.026453,-0.562387,-0.622207,2.071369,-0.632521,-0.655083,1.612663,0.086221,-0.917053,-0.799605,-0.602482
2013-12-30,-0.001174,-0.93828,-0.021728,-0.641226,-0.31148,-0.14503,-0.103874,-1.634116,-0.976283,-0.683544,1.030075,0.622829,1.988945,1.375255,0.438457
2013-12-31,-0.00666,-1.079823,0.308232,-0.705375,-0.093921,0.387017,0.482036,1.286342,0.201525,2.080691,-0.151928,-0.05626,-0.921819,0.236589,-1.973304
2014-01-02,0.004141,2.399197,-0.000062,0.730171,-1.397204,0.452252,0.666094,-1.57952,-0.164916,-0.002379,-0.243868,-1.217799,0.083848,0.160536,0.11365
2014-01-03,-0.007855,1.081581,-0.414343,1.32059,1.636234,-0.145004,-0.083533,-2.157667,0.313297,0.698804,0.222001,-0.98042,-0.548507,-0.796513,-0.14652
2014-01-06,0.013658,1.174443,0.785721,0.464199,0.96918,0.386191,0.287319,-2.25084,-0.65911,0.070683,-0.507418,1.351887,-1.157983,-0.822644,-0.091629
2014-01-07,0.011717,-0.934759,0.675943,0.259427,0.951373,-0.675125,-1.07396,-0.652082,-0.522808,-0.468026,1.113835,2.363672,-1.081713,0.314933,-0.27071
2014-01-08,0.00579,-0.512128,1.242,0.330032,-0.169674,-1.009847,0.057138,-0.230911,0.79409,-0.956684,2.46251,-0.306805,-1.291933,-0.716209,0.308419
2014-01-09,0.002111,1.330117,0.456426,0.617216,0.205483,-0.541528,-0.187092,-2.670919,0.574959,-0.048146,1.271119,-0.887101,-0.424069,-0.144656,0.44819
2014-01-10,-0.014554,-0.385977,-0.254991,-0.849805,2.601742,0.440796,-0.479086,0.870002,-0.809398,-0.780018,0.011861,1.334735,-0.823861,-0.381457,-0.494544
2014-01-13,0.00583,-1.043573,1.410771,-0.834396,0.822901,-0.394383,-0.33547,-1.426243,-1.107717,-0.359642,1.427618,-0.068218,1.673419,0.02261,0.212323
2014-01-14,0.006762,0.626148,0.429221,-0.560402,-0.030781,-0.573921,-0.819791,2.468616,-0.023697,-0.331233,0.634968,0.491104,-1.856477,0.368567,-0.822321
2014-01-15,-0.011706,0.710228,0.138091,0.390081,-1.2346,-0.282302,1.434296,-1.370061,-0.145232,1.974342,-0.353772,0.623139,-1.168526,-0.962826,0.247142
2014-01-16,-0.011845,0.594928,-0.804765,-2.674813,0.633619,-0.729043,0.235996,0.726196,-0.380656,0.366932,-0.204469,-0.302775,1.427454,0.195479,0.915916
2014-01-17,-0.006092,-0.139737,-0.392029,-0.243476,-0.737238,0.357744,-0.655572,-0.607278,-0.390265,2.141381,-0.918925,-0.665155,-0.098546,2.293462,0.055632
2014-01-21,-0.005734,0.510853,-0.956793,-0.211552,-0.48442,-1.060006,0.603637,1.716239,0.018521,-1.561868,-1.440404,0.412225,1.315523,0.414023,0.724023
2014-01-22,-0.021475,0.822089,-0.165373,0.130266,-0.316763,0.302317,-0.910896,2.818436,-0.286865,-0.953647,-0.530232,-1.111226,-0.658294,0.473607,0.386581
2014-01-23,-0.027433,-0.271521,1.430917,-0.777768,0.899557,-0.268045,-0.492059,-1.941286,-0.556882,-0.981884,0.601161,1.584025,0.74167,-0.569916,0.60203
2014-01-24,-0.01191,0.400784,-1.311226,0.066503,-0.018177,1.061765,0.38779,0.095957,-1.008457,-0.508931,-0.990373,-1.158434,2.268077,-0.286836,1.001558
2014-01-27,0.024741,0.340202,0.833834,0.053404,0.814197,-0.943468,1.542636,-1.395846,-0.140997,-0.684502,-0.232829,0.079399,-0.29471,-1.669223,1.697903
2014-01-28,-0.010524,0.902489,0.952325,0.079119,-0.365962,-0.498686,-0.298395,-1.334709,-0.064708,-0.854424,2.285417,0.587636,-1.461924,0.572917,-0.501096
2014-01-29,0.019395,1.265431,0.533416,-2.258433,-0.027604,-0.154767,1.166172,-0.876206,-0.356214,1.0543,-1.244571,0.486654,0.359363,-0.56811,0.62057
2014-01-30,-0.018822,0.559963,-0.453971,-0.674665,-1.764221,0.178709,-0.229406,-0.657484,1.049991,-1.091855,2.311479,0.135635,-0.173385,0.84188,-0.032669
2014-01-31,-0.022519,0.635367,-0.623152,-0.279154,-0.148172,0.66771,0.536604,1.770588,0.135603,0.010197,-2.34612,-0.438266,1.141204,-1.104701,0.042292
2014-02-03,0.015785,0.090615,-1.170806,0.178004,-0.199228,-0.134559,0.567762,-0.641322,-1.529977,0.566791,-0.99292,-0.737256,2.016294,1.526038,0.460564
2014-02-04,0.00042,-1.424043,0.133789,-0.081913,0.840262,0.29182,0.24164,0.617775,1.564546,-1.082256,0.023676,1.61939,-1.686673,-0.715591,-0.342423
2014-02-05,0.001679,0.244953,-0.288819,0.616625,0.580702,-1.19477,0.457446,-2.553252,-0.408901,0.556584,0.324796,1.491857,0.506697,0.489815,-0.823732
2014-02-06,0.027033,-0.192048,1.543023,1.317676,0.072015,-2.056768,0.864203,-0.719975,0.086508,-0.23275,0.308083,1.117147,-0.301049,-0.57206,-1.234004
2014-02-07,-0.002652,-0.025216,0.284906,1.984607,-1.616156,-0.931687,-0.746211,-0.435545,0.370312,-1.082811,0.261552,1.369249,-0.773774,0.634541,0.706233
2014-02-10,0.002455,-0.284945,1.757742,0.479218,-0.190184,-0.257082,0.827367,-0.808135,-1.009659,0.581566,0.166242,-2.370393,0.347075,-0.229909,0.991096
2014-02-11,0.000816,-0.241991,-2.241628,-0.366193,0.095979,0.29136,-0.121642,2.615131,0.461111,0.204813,0.309561,0.102433,-0.570118,-0.311544,-0.227272
2014-02-12,0.011215,-0.812368,-1.154616,0.707725,1.261361,-0.559388,0.212826,-1.73126,0.306297,-0.362491,1.491112,-1.192336,0.591578,1.153952,0.087608
2014-02-13,-0.012301,-0.271918,-1.434336,-0.583577,1.378849,0.261265,1.108288,0.510188,0.133768,-1.5623,-1.212967,1.481127,0.852515,-0.355204,-0.305699
2014-02-14,0.024296,-0.457578,-2.103427,-1.104976,0.04646,-0.303412,0.395656,0.006272,1.329604,-1.195483,0.04646,0.234566,0.992565,1.516022,0.597271
2014-02-18,-0.018338,-1.268955,1.04297,-0.704585,0.228073,-0.265969,-0.257359,2.141907,0.136968,-0.784605,1.81533,-0.558827,-0.420957,-0.545164,-0.558827
2014-02-19,-0.000609,-0.559947,-0.85915,-1.549924,0.258524,0.461504,-1.155526,2.35988,0.766231,-1.061616,0.26559,0.259937,0.632238,0.307214,-0.124954
2014-02-20,-0.004876,0.72867,0.666585,-0.801393,-0.870904,1.021977,0.608212,-1.704002,-0.747764,2.090628,-0.544595,0.15072,0.42505,-0.931545,-0.09164
2014-02-21,0.009596,-0.061747,0.548822,0.794185,-0.64003,0.096577,0.23114,-1.129725,-0.871189,2.650427,0.529967,-0.771235,-1.284691,-0.019131,-0.073369
2014-02-24,-0.008898,0.500003,-0.353597,0.52415,-0.298811,0.197251,-0.466285,-2.002505,-0.513282,1.611565,0.435739,1.650642,-1.470872,0.232174,-0.046171
2014-02-25,-0.005917,-0.359078,0.489496,-0.402062,0.554713,-1.208886,-1.067827,-1.56079,0.235047,-1.384406,0.448611,0.653899,0.977641,1.562996,1.060646
2014-02-26,0.01211,0.525571,-0.868077,0.421243,-1.790996,0.507231,0.094829,1.217785,-0.523724,1.362802,-2.074516,0.255781,0.204769,0.14564,0.521662
2014-02-27,0.009329,0.389812,0.158977,0.279863,0.202833,0.700502,-0.167633,0.755245,0.462169,0.607038,-3.309302,-0.113352,0.221936,-0.074734,-0.113352
2014-02-28,-0.00643,-0.053414,-0.873827,-0.55839,1.034395,0.504847,-0.071774,-1.960945,-0.005788,1.612397,-0.890254,-0.388316,1.52598,-0.5958,0.72089
2014-03-03,0.016178,0.310444,-0.465836,-0.805913,-0.312003,0.886093,0.812892,-0.514057,0.63819,-0.261568,-0.951841,-1.857132,1.568619,-0.638641,1.590753
2014-03-04,0.012736,0.938498,0.008819,0.832084,-0.675332,0.634055,-0.146785,-0.66011,0.373164,1.132862,1.033214,0.263508,-2.560764,-0.195411,-0.977802
2014-03-05,0.007271,1.662098,-0.934456,0.14061,-0.027789,0.6611,0.422827,-1.354637,0.567546,1.374369,-1.150059,0.584316,-0.006128,-1.723655,-0.216141
2014-03-06,0.002243,-0.21615,-0.295813,-0.204769,1.798522,-0.492648,0.894172,-1.182692,-0.283792,-1.79708,1.633425,0.956845,-0.125747,-0.389903,-0.294371
2014-03-07,-0.004488,-0.047723,-1.353314,-0.104056,-0.028888,0.874409,0.777753,-1.44646,1.326101,1.045891,-1.331054,-0.872599,-0.695382,0.70113,1.154191
2014-03-10,-0.009604,0.999118,-2.015018,0.275719,0.108205,0.013302,0.087903,-1.40157,0.670539,0.158204,-1.748779,0.703261,1.126266,0.334795,0.688055
2014-03-11,-0.011874,0.106237,-1.714804,-0.811074,0.023639,-0.641511,-0.339553,0.340767,0.449891,-0.047443,-1.512917,0.239346,1.845633,1.607132,0.454656
2014-03-12,-0.023833,0.813729,-0.548913,-0.824995,0.770068,0.551427,-0.052698,-1.598786,-0.191153,-0.644039,-1.530222,0.171587,1.361576,-0.071623,1.794042
2014-03-13,-0.003078,0.612374,1.639804,-0.016483,-0.592483,-0.420959,0.451517,-1.75277,-0.443436,1.273708,-0.873817,-0.821722,1.191899,-0.96715,0.719517
2014-03-14,0.006791,-1.626501,-0.632241,-0.121466,-2.130847,0.063531,-0.290719,1.193323,1.049918,-0.292818,0.862822,0.830808,0.05474,1.12,-0.080662
2014-03-17,0.017171,1.516296,-1.382192,1.446218,-0.058148,-0.544759,0.485878,0.117591,-2.005245,-0.616582,0.340266,0.195308,-0.809349,0.464483,0.850235
2014-03-18,-0.000603,-0.980478,1.625882,-0.312548,0.676206,-0.499923,-0.355894,1.376219,-0.066298,-0.255209,0.422448,1.072118,-2.108655,0.227222,-0.821089
2014-03-19,0.013071,1.232608,0.949234,1.386656,0.033334,0.192653,0.459843,-0.88071,1.216572,0.528218,-1.519472,-1.392076,-0.758511,-0.696298,-0.752052
2014-03-20,-0.007146,1.022486,-1.6024,0.931308,0.134705,-0.399763,1.257294,-1.433708,-0.121565,1.241432,0.256608,-0.290057,-0.477677,-1.407514,0.888852
2014-03-21,-0.006198,-1.24612,-0.706283,0.262475,-0.826528,-0.664167,0.592603,1.970316,0.131767,0.000274,-1.90219,0.215215,0.39205,1.114913,0.665674
2014-03-24,0.010058,-1.220407,0.017607,-0.227334,-0.357528,-0.884913,1.284185,1.460336,-0.00542,-0.645996,2.097318,0.047241,0.189677,-1.308725,-0.446041
2014-03-25,-0.010157,-0.637663,0.719963,0.549633,0.538183,-1.113551,-0.059393,-1.122912,1.319211,-2.057722,1.208972,0.875082,0.439729,-0.757596,0.098066
2014-03-26,-0.005835,0.342211,-1.095706,0.255794,0.513797,-0.286634,-0.917638,2.356125,-0.569398,-0.486222,-1.301609,1.310654,0.720033,-0.547794,-0.293613
2014-03-27,0.009512,-0.395654,0.011463,-2.854851,0.586587,0.348703,0.174343,1.027473,-1.113096,-0.415436,0.712968,0.641865,0.251576,0.178968,0.845089
2014-03-28,0.002606,-0.565141,0.186587,-0.857321,1.360074,-0.347,-0.116083,1.137035,0.100518,-0.316234,0.707408,1.449361,-0.457258,-2.387957,0.106479
2014-03-31,-0.0008,0.155966,0.391902,-0.886394,1.570263,-0.483839,-0.181594,-1.072174,-1.420066,-0.697608,1.224813,1.523113,-0.622845,1.061199,-0.562734
2014-04-01,0.011807,0.098798,0.617784,-0.416783,0.812519,0.687323,-1.053369,-0.843312,0.620273,-0.799049,1.303873,1.76694,-0.236061,-1.670835,-0.8881
2014-04-02,0.00534,-1.273789,2.567613,0.481219,-0.52332,0.360562,-0.204237,-0.025113,-0.135274,0.165523,1.366117,-1.134734,-0.485395,-0.578739,-0.580432
2014-04-03,-0.005509,-0.121475,-0.285153,-0.891345,0.425369,-0.388045,0.720563,-0.802267,0.968566,-1.226878,-1.769302,2.095409,0.155594,0.571805,0.54716
2014-04-04,-0.0182,-1.227557,1.487027,-0.064519,0.509464,-0.525904,-0.246981,1.248,-0.780446,-0.666075,0.32186,0.187807,1.261122,-2.018846,0.51505
2014-04-07,0.008261,-0.473466,-0.283512,0.152158,-0.305359,-1.090648,0.029522,2.172033,-1.027774,-1.040216,-0.030537,1.864553,0.842804,-0.497164,-0.312394
2014-04-08,0.021183,0.157558,0.169982,-0.244529,0.605615,-2.370356,-0.806115,1.652687,0.616642,-0.358679,0.041078,0.059249,1.382921,-1.037365,0.131311
2014-04-09,-0.020352,-0.030104,-0.862918,0.135992,-0.528393,-0.143479,-0.622949,-1.124503,0.221995,1.900996,0.977048,-0.503198,-0.614551,2.067092,-0.873026
2014-04-10,-0.013184,-0.761109,0.925265,0.384887,1.205793,1.041258,-0.923322,1.83043,-1.637082,-0.983807,-0.380401,0.083128,0.405896,-0.625987,-0.56495
2014-04-11,0.003441,-0.356387,0.226494,0.366872,0.463774,-0.296552,-1.452367,-1.782937,-0.482764,-0.721517,0.667303,1.243553,0.86479,-0.555275,1.815013
2014-04-14,0.005447,0.284112,0.037573,2.563045,-1.23397,0.177318,-1.346348,0.083264,-0.575117,0.766888,-0.630402,0.204292,-0.405725,0.88886,-0.813792
2014-04-15,0.011035,1.538922,-0.91684,0.772157,0.097553,-0.086628,-0.371932,-1.866385,0.555343,1.012782,-1.475124,-0.745055,-0.213033,0.891069,0.807173
2014-04-16,0.008533,-1.893528,1.063664,-0.854195,-1.98348,0.529558,0.020465,0.127223,0.417987,0.266016,0.621877,0.751044,-0.337684,1.411477,-0.140422
2014-04-17,-0.000197,-0.35934,2.459463,-0.391919,-0.636024,-0.346706,-0.515402,-0.649611,0.563918,1.855002,0.24671,-0.295692,-0.220522,-0.993042,-0.716836
2014-04-21,0.003739,-0.486256,-0.245426,-1.249803,0.018132,0.613793,-0.436038,-2.421149,0.015566,1.505453,0.194631,0.194631,0.155592,1.234565,0.906309
2014-04-22,0.012549,0.821427,-0.313625,-0.470091,1.411231,1.481119,1.08131,-1.286846,1.154179,0.027323,-1.321864,-0.423896,-1.030837,-0.432241,-0.697191
2014-04-23,0.01646,0.948722,1.229156,1.451026,-0.930986,0.117,0.846488,-1.51829,0.159292,-0.731035,-0.691547,-0.891163,-0.549489,-0.789431,1.350632
2014-04-24,-0.016765,-0.537829,0.96947,-0.472813,-0.711037,0.18894,0.18978,-1.147502,-0.100356,-0.771181,2.743553,0.284364,0.272604,0.236652,-1.144646
2014-04-25,0.009688,-0.800642,0.536922,0.216915,0.151576,-0.145365,0.49825,0.518229,-0.17349,0.248298,-0.24526,0.286455,1.172905,-3.041376,0.776584
2014-04-28,0.013433,-2.838177,0.140109,-0.012243,0.916297,-0.082212,0.287687,-0.567382,0.35267,-0.362355,-0.868479,0.924254,0.589473,1.151668,0.36869
2014-04-29,0.006059,1.091464,0.084493,0.873158,0.486994,-0.441343,-0.417466,-0.915296,0.70907,0.781779,1.594501,-2.024598,-0.099163,-1.276865,-0.446729
2014-04-30,-0.003576,-1.438367,1.051057,-1.252767,-0.635454,0.801695,-0.8396,-1.136344,0.781795,1.268606,-0.149184,1.38002,0.843526,-0.590103,-0.084881
2014-05-01,-0.011145,-0.585231,1.205977,-0.54834,0.04037,0.067772,-0.715077,-0.41404,-1.708137,0.642442,1.926566,0.026233,-1.07082,1.397695,-0.265411
2014-05-02,0.007068,0.296927,-0.146084,-0.199279,-0.060283,-0.582026,-0.282562,-0.160222,0.102615,-0.921563,3.315383,-0.436889,-0.171533,-0.529538,-0.224948
2014-05-05,-0.041351,-0.314052,0.21716,-0.350983,-1.195073,-0.784403,-1.625933,0.102527,0.100557,-1.205709,0.69598,0.783826,0.742562,2.089404,0.744138
2014-05-06,0.022161,-0.733073,-2.257977,-0.219159,0.606805,0.292374,-0.117787,1.130944,-1.407067,-0.475323,-0.182489,0.957817,1.368331,0.559645,0.47696
2014-05-07,0.013744,-0.242809,-1.775904,0.198293,-1.385711,0.028652,1.219389,-0.613013,0.689963,0.337184,-0.744387,-0.018158,-0.624801,1.723871,1.20743
2014-05-08,-0.001719,-0.229561,3.159333,-0.196355,-0.585673,-0.057595,-0.388255,-0.68675,0.871565,-0.704291,-0.214884,0.150181,-0.229613,-0.138113,-0.749989
2014-05-09,0.021041,-1.051973,-0.688939,0.671806,-1.262027,1.01696,0.083547,1.199921,0.196431,1.185653,-1.674549,-1.075995,-0.101402,1.169398,0.331169
2014-05-12,0.010865,1.251117,-2.179105,-0.240509,-1.37632,0.575714,0.294348,1.232414,0.49273,1.206811,-0.284089,-0.32667,-0.724613,-0.398215,0.476387
2014-05-13,-0.010563,-0.792859,-2.205801,0.896351,-0.253947,1.302782,-0.182633,-1.632681,-0.023481,-0.023481,0.766479,1.132614,0.279168,0.469628,0.267862
2014-05-14,-0.009927,-0.850328,-1.597326,-0.002656,1.164756,0.151442,0.207551,-0.039033,-1.991967,0.49239,0.968106,1.246368,1.098445,-0.292864,-0.554884
2014-05-15,-0.00681,-0.741685,0.044747,0.415863,-0.177276,-0.41545,-0.077825,0.800068,-1.960093,-0.117095,0.272721,-1.627398,1.271486,0.628196,1.683742
2014-05-16,0.004,-0.599371,-1.382626,-0.472166,0.844632,-0.425314,-0.721631,0.665878,-0.558823,1.276931,-0.940067,1.999488,-0.700244,1.146759,-0.133448
2014-05-19,-0.004174,1.151393,-1.638518,0.680928,-1.274721,0.779437,0.998651,-1.309157,0.993251,-0.092021,0.049683,-1.36795,0.055562,0.142792,0.83067
2014-05-20,0.019432,-0.709323,-0.104725,-0.072343,1.768173,-0.555179,0.277937,0.308476,-0.455136,-1.417122,1.637723,1.474759,-0.31047,-0.979964,-0.862809
2014-05-21,0.000561,-0.912554,1.709674,-0.741492,-1.91561,1.579965,-0.559134,0.114367,0.584925,-0.076006,0.580006,-0.093859,-0.991071,-0.005504,0.726293
2014-05-22,0.001121,0.099857,-0.316264,0.028055,-1.061028,-0.306508,0.22044,1.203629,0.135264,0.737521,-0.354193,-1.735854,2.324722,-1.031431,0.055789
2014-05-23,0.002799,-0.963425,0.729242,-0.422619,1.91828,-0.691292,-1.189733,-1.001467,-0.34113,-0.399058,1.220117,-0.245808,0.085117,1.677057,-0.375282
2014-05-27,-0.005023,2.315841,-1.99149,-0.45418,0.059507,-0.046174,0.065927,-1.387233,0.517688,1.001844,-0.248844,0.338228,0.007259,0.092693,-0.271066
2014-05-28,0.013089,-0.541653,-0.398588,-0.541564,-0.191751,-0.089358,0.428582,3.173746,-1.024273,-0.617377,0.477727,0.189993,-0.234652,-0.363892,-0.26694
2014-05-29,-0.00203,0.085243,0.998691,-0.167049,-1.98372,-0.493436,0.790823,0.056409,-0.649841,1.058537,1.73763,-1.338824,-0.160847,0.656714,-0.59033
2014-05-30,0.003514,-0.522245,0.163271,0.737874,0.164013,-1.472992,-0.899131,1.111607,0.001722,-2.008459,0.243582,1.248116,0.01248,-0.261653,1.481815
2014-06-02,0.006082,1.026774,-0.51972,0.402589,-0.872769,-0.012847,-0.859911,0.784371,2.44913,-0.025705,-0.917376,-0.697356,-0.295413,-1.199466,0.7377
2014-06-03,0.005129,-0.532295,-0.980985,0.663692,-0.93745,0.86403,0.226787,0.715797,2.457185,-0.37072,-1.143144,0.16913,0.297689,-1.216579,-0.213138
2014-06-04,0.001458,-0.119307,-0.791863,-0.663802,1.408628,0.189293,0.002491,-1.20601,2.378104,0.840943,-1.231995,-0.698504,0.169487,-0.075294,-0.202171
2014-06-05,0.008462,0.575148,-1.254661,0.704852,0.494406,-0.861764,0.855958,0.60325,-1.659123,0.501432,-0.316248,1.884192,-1.2044,-0.584304,0.261262
2014-06-06,-0.003979,0.140967,0.323907,-0.421103,1.005884,1.724797,-0.443184,-1.991015,-0.361684,0.107242,-0.30173,1.832795,-0.522543,-0.754865,-0.339469
2014-06-09,-0.00109,1.584631,0.287601,1.143906,-1.295291,-1.166533,0.281515,0.496433,-1.39266,-0.833107,0.841229,0.217296,0.484902,-1.299295,0.649373
2014-06-10,-0.004181,0.564352,-1.631713,-1.003623,-0.169845,0.116625,1.078414,1.763674,0.888107,0.265453,-1.028013,-1.087358,-0.772613,1.000116,0.016423
2014-06-11,-0.006572,-2.475159,-0.45036,-0.354397,0.554025,0.676217,-0.425172,0.205561,1.159154,-0.690788,0.933298,-1.081093,1.179762,0.31443,0.454523
2014-06-12,0.005145,-0.919832,0.779958,-0.947787,-0.613033,1.560581,0.291189,-1.869766,-0.732939,1.219146,0.38191,1.164116,0.228071,0.244949,-0.786563
2014-06-13,0.005119,0.144009,0.392277,-1.981398,-1.312304,-0.093483,-0.035181,0.907879,0.32085,-0.644729,2.269416,0.357738,-0.449099,-0.348383,0.472408
2014-06-16,0.004365,-1.285598,-0.427366,0.519093,1.195971,0.314812,-0.118257,1.233443,0.265798,0.953585,-0.193202,-0.992142,1.08134,-0.432741,-2.114737
2014-06-17,0.0067,1.099401,-0.928054,-0.562573,-0.707253,0.517773,0.069867,-0.517676,2.178001,1.547888,-0.44776,-1.145267,-0.713265,-0.605046,0.213965
2014-06-18,0.001979,-0.340473,0.131716,-0.525016,1.675257,0.843009,0.145156,-2.267542,0.280755,-0.125039,-1.112545,1.38039,0.24525,-0.693913,0.362996
2014-06-19,-0.002154,-0.185925,0.460436,-0.375236,-1.877907,0.614731,-0.458789,-2.024231,0.069004,0.200667,0.232409,1.798848,0.779986,0.097045,0.668962
2014-06-20,0.002519,-0.493603,-1.083237,-0.348196,-1.142175,0.311764,0.776639,0.538633,0.608709,-0.730733,-0.961106,-0.707583,1.170563,-0.263105,2.323429
2014-06-23,-0.008256,1.005571,0.415369,1.262768,0.037834,0.127071,0.901579,-2.531664,0.075473,0.548341,-1.625687,-0.081001,-0.115636,-0.0894,0.069376
2014-06-24,-0.006696,0.339742,-1.21351,1.290673,-1.436889,-0.140382,-0.449342,0.77675,0.502022,-0.846918,-1.822981,1.190142,0.716734,0.680118,0.41384
