Date,SPY_lead,SPY,JNJ,^IXIC
11/9/2004,0.00076941,-0.001965862,-0.000167222,0.001998715
11/10/2004,0.007580151,0.00076941,0.004835258,-0.0043012
11/11/2004,0.007859872,0.007580151,0.007952077,0.013042699
11/12/2004,0.00245398,0.007859872,0.011293206,0.011609646
11/15/2004,-0.007185278,0.00245398,0.002619781,0.00418718
11/16/2004,0.005920967,-0.007185278,-0.002127877,-0.007414865
11/17/2004,0.001348378,0.005920967,-0.002132296,0.010080652
11/18/2004,-0.011179017,0.001348378,0.003605941,0.00218846
11/19/2004,0.00475778,-0.011179017,-0.009534789,-0.016120527
11/22/2004,0.001524869,0.00475778,0.005435965,0.007007098
11/23/2004,0.002366612,0.001524869,-0.004940491,-0.000436464
11/24/2004,-0.00076005,0.002366612,-0.000991264,0.00872267
11/26/2004,-0.004573312,-0.00076005,-0.000992056,-0.00027117
11/29/2004,0.000678613,-0.004573312,-0.00414442,0.002328503
11/30/2004,0.011302661,0.000678613,0.001991716,-0.004786319
12/1/2004,0.000838421,0.011302661,0.014319738,0.019561204
12/2/2004,-0.000670585,0.000838421,0.009110409,0.00249432
12/3/2004,-0.000335625,-0.000670585,0.002587534,0.002045841
12/6/2004,-0.009354987,-0.000335625,-0.001292743,0.001530532
12/7/2004,0.005825528,-0.009354987,-0.023233961,-0.017155067
12/8/2004,0.003529459,0.005825528,0.012175039,0.005400068
12/9/2004,0.001006209,0.003529459,0.002613079,0.001363018
12/10/2004,0.008677368,0.001006209,-0.017440178,-0.00044159
12/13/2004,0.003483448,0.008677368,0.00645189,0.009554427
12/14/2004,0.000744703,0.003483448,0.012943626,0.005264261
12/15/2004,-0.000579271,0.000744703,-0.008665036,0.001253918
12/16/2004,-0.00669197,-0.000579271,0.04101887,-0.00761261
12/17/2004,0.000250835,-0.00669197,0.002046711,-0.005115197
12/20/2004,0.007671371,0.000250835,-0.008053729,-0.00344817
12/21/2004,0.002405786,0.007671371,-0.001904353,0.010778841
12/22/2004,0.00074564,0.002405786,0.005544491,0.002841321
12/23/2004,-0.002072391,0.00074564,0.004728195,0.001662983
12/27/2004,0.005461533,-0.002072391,-0.001101283,-0.002966576
12/28/2004,0.001484002,0.005461533,0.003613737,0.010606332
12/29/2004,-0.001896868,0.001484002,-0.003613737,-8.72452E-05
12/30/2004,-0.002148994,-0.001896868,0.000314851,0.000615377
12/31/2004,-0.004726617,-0.002148994,-0.002047747,-0.001332243
1/3/2005,-0.012294832,-0.004726617,-0.008233155,-0.010763619
1/4/2005,-0.006924465,-0.012294832,-0.003184783,-0.020794031
1/5/2005,0.005071677,-0.006924465,-0.000638065,-0.007916079
1/6/2005,-0.001434464,0.005071677,0.002868505,-0.000593121
1/7/2005,0.004717021,-0.001434464,-0.003666902,-0.000665242
1/10/2005,-0.006914548,0.004717021,0.007795757,0.004028021
1/11/2005,0.003294722,-0.006914548,-0.003492525,-0.008341604
1/12/2005,-0.008044551,0.003294722,0.006973398,0.006188633
1/13/2005,0.005257111,-0.008044551,-0.021551092,-0.010554743
1/14/2005,0.010348865,0.005257111,0.011710924,0.008344393
1/18/2005,-0.010518019,0.010348865,0.005249373,0.008645902
1/19/2005,-0.006109047,-0.010518019,-0.003337064,-0.015527978
1/20/2005,-0.006146264,-0.006109047,-0.005266966,-0.01345343
1/21/2005,-0.001971756,-0.006146264,-0.010294362,-0.005690975
1/24/2005,0.002827635,-0.001971756,-0.005837421,-0.01264932
1/25/2005,0.002989931,0.002827635,0.035623308,0.005585012
1/26/2005,0.001704882,0.002989931,0.014490082,0.012857904
1/27/2005,0,0.001704882,-0.006673509,0.000517955
1/28/2005,0.006197261,0,0.006209155,-0.005545017
1/31/2005,0.006327118,0.006197261,0.001237052,0.012971583
2/1/2005,0.003022761,0.006327118,0.011066758,0.003045208
2/2/2005,-0.002602516,0.003022761,0.008827004,0.00306973
2/3/2005,0.010619349,-0.002602516,-0.005317154,-0.008430454
2/4/2005,-0.001331558,0.010619349,0.008946894,0.014005016
2/7/2005,0.001165215,-0.001331558,0.003165218,-0.002221266
2/8/2005,-0.007514952,0.001165215,-0.001807509,0.00223086
2/9/2005,0.003597405,-0.007514952,-0.002112873,-0.016491307
2/10/2005,0.008565351,0.003597405,-0.000906973,0.000267947
2/11/2005,-0.00074564,0.008565351,0.011401152,0.011409898
2/14/2005,0.003721916,-0.00074564,-0.009049511,0.003005121
2/15/2005,0.0006601,0.003721916,-0.001364806,0.003020073
2/16/2005,-0.008117837,0.0006601,-0.002582527,-0.000852374
2/17/2005,0.001330035,-0.008117837,-0.005950073,-0.012577312
2/18/2005,-0.014980121,0.001330035,0.001223438,-0.001320387
2/22/2005,0.007141512,-0.014980121,-0.005517384,-0.013842523
2/23/2005,0.006591859,0.007141512,0.005211467,0.000457978
2/24/2005,0.009847868,0.006591859,0.007311741,0.010017327
2/25/2005,-0.006609909,0.009847868,0.004996134,0.006655171
2/28/2005,0.004961809,-0.006609909,-0.009407298,-0.006645413
3/1/2005,-0.000494843,0.004961809,0.015879479,0.009473838
3/2/2005,0.000412559,-0.000494843,0.004640467,-0.001812142
3/3/2005,0.012379504,0.000412559,-0.003141184,-0.004411214
3/4/2005,0.000488639,0.012379504,0.014722348,0.005914367
3/7/2005,-0.003753288,0.000488639,0.010280741,0.009421219
3/8/2005,-0.011179383,-0.003753288,-0.003659708,-0.008002383
3/9/2005,0.002229165,-0.011179383,-0.006325552,-0.005930119
3/10/2005,-0.007035371,0.002229165,0.003535214,-0.000761982
3/11/2005,0.006210048,-0.007035371,-0.00589949,-0.008836235
3/14/2005,-0.008288987,0.006210048,0.003249433,0.004613198
3/15/2005,-0.008526057,-0.008288987,-0.008291554,-0.00786102
3/16/2005,0.002012417,-0.008526057,-0.003127238,-0.009494646
3/17/2005,-0.002973423,0.002012417,-0.000895412,0.000332349
3/18/2005,-0.003718684,-0.002973423,0.003873586,-0.00428905
3/21/2005,-0.010212749,-0.003718684,-0.005965567,-0.000139481
3/22/2005,0.000855183,-0.010212749,-0.000897683,-0.009092245
3/23/2005,0.001195708,0.000855183,0.020891187,0.000442262
3/24/2005,0.001449999,0.001195708,-0.001614461,0.000422019
3/28/2005,-0.006671369,0.001449999,0.003811127,0.000732989
3/29/2005,0.014060687,-0.006671369,-0.006310698,-0.009399028
3/30/2005,-0.001863605,0.014060687,0.001912148,0.01597704
3/31/2005,-0.004503116,-0.001863605,-0.013164897,-0.003216095
4/1/2005,0.001701345,-0.004503116,-0.004626724,-0.007238875
4/4/2005,0.004749697,0.001701345,0.016762546,0.003148934
4/5/2005,0.003463072,0.004749697,0.01503764,0.00413494
4/6/2005,0.005381628,0.003463072,-0.002902255,-9.00002E-05
4/7/2005,-0.01045353,0.005381628,0.006229557,0.009781246
4/8/2005,0.000762425,-0.01045353,-0.008703109,-0.009676226
4/11/2005,0.005152407,0.000762425,0.003635423,-0.00362272
4/12/2005,-0.011864595,0.005152407,-0.003635423,0.006644158
4/13/2005,-0.013129312,-0.011864595,-0.000729203,-0.015594196
4/14/2005,-0.014092026,-0.013129312,0.009576863,-0.014108609
4/15/2005,0.003061057,-0.014092026,0.002163541,-0.020006549
4/18/2005,0.007916271,0.003061057,-0.005200609,0.002496695
4/19/2005,-0.014048215,0.007916271,0.000144719,0.010111153
4/20/2005,0.019233712,-0.014048215,-0.013853823,-0.009672148
4/21/2005,-0.003799759,0.019233712,0.002786499,0.025103429
4/22/2005,0.006554437,-0.003799759,0.002924238,-0.015519283
4/25/2005,-0.009761114,0.006554437,0.000729468,0.009575263
4/26/2005,0.00389837,-0.009761114,-0.007615562,-0.012036641
4/27/2005,-0.012617171,0.00389837,0.0045473,0.001550137
4/28/2005,0.013481504,-0.012617171,-0.009853637,-0.013691306
4/29/2005,0.005600064,0.013481504,0.014234601,0.009132706
5/2/2005,0.001716376,0.005600064,0.002182834,0.003636084
5/3/2005,0.007689287,0.001716376,-0.000726753,0.002289096
5/4/2005,-0.000340638,0.007689287,-0.007448262,0.014972187
5/5/2005,-0.003155164,-0.000340638,0.004241922,-0.000219127
5/6/2005,0.006215508,-0.003155164,-0.004388825,0.002825003
5/9/2005,-0.010408993,0.006215508,-0.000586389,0.006242739
5/10/2005,0.005473862,-0.010408993,-0.006475101,-0.008573435
5/11/2005,-0.011063951,0.005473862,0.003242463,0.004463309
5/12/2005,-0.001985595,-0.011063951,-0.004424671,-0.003897949
5/13/2005,0.009289638,-0.001985595,-0.003273349,0.006547162
5/16/2005,0.006655821,0.009289638,0.008015644,0.008889049
5/17/2005,0.010238457,0.006655821,0.00398375,0.00486172
5/18/2005,0.004200027,0.010238457,-0.004575465,0.013135908
5/19/2005,-0.001425904,0.004200027,-0.002814192,0.005857742
5/20/2005,0.00552518,-0.001425904,-0.003120416,0.001878253
5/23/2005,-0.002340305,0.00552518,0.000892337,0.004986451
5/24/2005,-0.000753253,-0.002340305,0.005042271,0.00241374
5/25/2005,0.005345466,-0.000753253,-0.001924889,-0.005593753
5/26/2005,0.001664406,0.005345466,-0.000740914,0.010249072
5/27/2005,-0.006423982,0.001664406,0.000147963,0.002165432
5/31/2005,0.008500831,-0.006423982,-0.004906089,-0.003624569
6/1/2005,0.002155136,0.008500831,0.003124484,0.009451349
6/2/2005,-0.005063875,0.002155136,-0.004615769,0.004749531
6/3/2005,-0.000915854,-0.005063875,-0.008393373,-0.012650043
6/6/2005,0.000749548,-0.000915854,-0.000903679,0.002088199
6/7/2005,-0.001833488,0.000749548,0.002407611,-0.004151714
6/8/2005,0.004742388,-0.001833488,-0.002708565,-0.003382317
6/9/2005,-0.00232652,0.004742388,0.005559845,0.008087845
6/10/2005,0.003156303,-0.00232652,-0.003753342,-0.006719936
6/13/2005,0.002319773,0.003156303,-0.00015025,0.002884813
6/14/2005,0.001900655,0.002319773,0.001653278,3.87037E-05
6/15/2005,0.002557022,0.001900655,-0.003460723,0.002837811
6/16/2005,0.003698354,0.002557022,-0.000753426,0.006834677
6/17/2005,0.000329648,0.003698354,0.003913927,0.00045951
6/20/2005,0.00057631,0.000329648,-0.000150328,-0.000947875
6/21/2005,0.000823022,0.00057631,-0.000300509,0.001407057
6/22/2005,-0.014165972,0.000823022,-0.007998342,0.000458971
6/23/2005,-0.007368535,-0.014165972,-0.009897208,-0.010267546
6/24/2005,0.001427762,-0.007368535,0.003513498,-0.008433701
6/27/2005,0.008357327,0.001427762,0.001066673,-0.003938094
6/28/2005,-0.002666469,0.008357327,0.006377013,0.011999854
6/29/2005,-0.005439431,-0.002666469,-0.005615955,-0.000483234
6/30/2005,0.002932415,-0.005439431,-0.010711381,-0.005783034
7/1/2005,0.007999324,0.002932415,-0.000769499,0.000199379
7/5/2005,-0.008417445,0.007999324,-0.001541131,0.010338227
7/6/2005,0.003925653,-0.008417445,-0.010852876,-0.004870578
7/7/2005,0.011356794,0.003925653,-0.003591603,0.00338296
7/8/2005,0.00509759,0.011356794,0.00561619,0.017772757
7/11/2005,0.002620464,0.00509759,0.007902952,0.010616109
7/12/2005,0.001389727,0.002620464,-0.00015459,0.003608664
7/13/2005,0.00391288,0.001389727,-0.00557281,0.000447934
7/14/2005,-0.000569713,0.00391288,0.002790465,0.004054044
7/15/2005,-0.003997032,-0.000569713,0.006634172,0.00183774
7/18/2005,0.005461199,-0.003997032,-0.006634172,-0.005537383
7/19/2005,0.003408205,0.005461199,0.006480417,0.013112502
7/20/2005,-0.005849652,0.003408205,-0.000923248,0.007056892
7/21/2005,0.006659857,-0.005849652,-0.015200934,-0.00456588
7/22/2005,-0.002837492,0.006659857,0.005299748,0.000523085
7/25/2005,0.001216978,-0.002837492,-0.015353447,-0.00598187
7/26/2005,0.00364198,0.001216978,-0.01063447,0.00426
7/27/2005,0.006281089,0.00364198,0.029402748,0.004690283
7/28/2005,-0.006685296,0.006281089,0.002939263,0.005573979
7/29/2005,-0.000727198,-0.006685296,-0.011966715,-0.006209933
8/1/2005,0.005966238,-0.000727198,0.008407151,0.004817041
8/2/2005,0.002649915,0.005966238,0.002013701,0.010318372
8/3/2005,-0.008050721,0.002649915,0.003706882,-0.000604219
8/4/2005,-0.006812393,-0.008050721,-0.0111617,-0.011565119
8/5/2005,-0.001873635,-0.006812393,-0.009554115,-0.006138472
8/8/2005,0.006015529,-0.001873635,-0.001575424,-0.006227144
8/9/2005,-0.000486379,0.006015529,0.00910127,0.004517637
8/10/2005,0.003965011,-0.000486379,-0.002658982,-0.007562308
8/11/2005,-0.006157148,0.003965011,0.00717863,0.007727923
8/12/2005,0.006157148,-0.006157148,-0.011730915,-0.008149809
8/15/2005,-0.013087964,0.006157148,-0.003309651,0.004690239
8/16/2005,-8.19344E-05,-0.013087964,-0.005381047,-0.013931119
8/17/2005,-8.16258E-05,-8.19344E-05,0.007746233,0.003778354
8/18/2005,0.002288691,-8.16258E-05,0.011741666,-0.004237024
8/19/2005,0,0.002288691,-0.005490612,-0.000243475
8/22/2005,-0.00187984,0,-0.001101237,0.002735514
8/23/2005,-0.00895661,-0.00187984,-0.011722034,-0.001944494
8/24/2005,0.00362502,-0.00895661,-0.008159865,-0.003909886
8/25/2005,-0.006849536,0.00362502,0.004487947,0.002561506
8/26/2005,0.007671746,-0.006849536,-0.009480365,-0.006392336
8/29/2005,-0.005272947,0.007671746,0.017127415,0.007927809
8/30/2005,0.012560075,-0.005272947,-0.000158572,-0.003697747
8/31/2005,-0.000734721,0.012560075,0.006171122,0.010430202
9/1/2005,-0.001797639,-0.000734721,-0.004110021,-0.001948929
9/2/2005,0.011627662,-0.001797639,-0.003649565,-0.003184839
9/6/2005,0.00169599,0.011627662,0.01404985,0.011973429
9/7/2005,-0.003313855,0.00169599,0.01570932,0.002383063
9/8/2005,0.008867144,-0.003313855,-0.010861361,-0.002766215
9/9/2005,-0.002008157,0.008867144,0.009780598,0.004367112
9/12/2005,-0.005564328,-0.002008157,-0.000772866,0.003359111
9/13/2005,-0.003645815,-0.005564328,-0.009788197,-0.005088942
9/14/2005,-0.00048709,-0.003645815,0.003895917,-0.010377092
9/15/2005,0.007085396,-0.00048709,0.00108781,-0.001480708
9/16/2005,-0.003324939,0.007085396,0.012505289,0.006594797
9/19/2005,-0.008485096,-0.003324939,-0.008164145,-0.007009529
9/20/2005,-0.009384336,-0.008485096,-0.003874782,-0.006514527
9/21/2005,0.003549865,-0.009384336,0.004647411,-0.011652024
9/22/2005,0.000824035,0.003549865,-0.000309302,0.001963351
9/23/2005,0.001152078,0.000824035,-0.010724967,0.002866891
9/26/2005,-0.000246702,0.001152078,-0.001877115,0.00218006
9/27/2005,0.000986832,-0.000246702,-0.006597453,-0.002378567
9/28/2005,0.008103862,0.000986832,-0.003789892,-0.000482072
9/29/2005,0.003093017,0.008103862,0.008506543,0.012131873
9/30/2005,-0.003582532,0.003093017,-0.007399715,0.004877806
10/3/2005,-0.01131978,-0.003582532,-0.011123344,0.001736656
10/4/2005,-0.01320342,-0.01131978,0.007481994,-0.007483439
10/5/2005,-0.003601019,-0.01320342,-0.012769553,-0.017132352
10/6/2005,0.003433752,-0.003601019,-0.010983504,-0.009046868
10/7/2005,-0.008479899,0.003433752,-0.003742602,0.003004015
10/10/2005,-0.001434329,-0.008479899,0.002116844,-0.005483072
10/11/2005,-0.007883587,-0.001434329,-0.00293251,-0.008613479
10/12/2005,-0.000596419,-0.007883587,0.0082868,-0.011526184
10/13/2005,0.010504367,-0.000596419,0.035291968,0.004773933
10/14/2005,0.00370088,0.010504367,-0.005010861,0.008565175
10/17/2005,-0.010889559,0.00370088,-0.01104971,0.002645612
10/18/2005,0.016498886,-0.010889559,-0.000476365,-0.0069312
10/19/2005,-0.017772654,0.016498886,0.021212202,0.016994839
10/20/2005,0.00390175,-0.017772654,-0.002334956,-0.011121988
10/21/2005,0.015372357,0.00390175,-0.00155939,0.006794612
10/24/2005,-0.002002238,0.015372357,0.000467854,0.016017396
10/25/2005,-0.002927838,-0.002002238,-0.008145214,-0.003019981
10/26/2005,-0.010696513,-0.002927838,-0.012184372,-0.004466049
10/27/2005,0.014291857,-0.010696513,-0.022053693,-0.01740736
10/28/2005,0.002751026,0.014291857,0.024279927,0.012552774
10/31/2005,0.002992253,0.002751026,-0.005256126,0.014451019
11/1/2005,0.010402835,0.002992253,-0.011564526,-0.002952049
11/2/2005,0.004262007,0.010402835,-0.009740192,0.014212288
11/3/2005,-0.001309195,0.004262007,-0.001632738,0.007392205
11/4/2005,0.000981994,-0.001309195,-0.005242382,0.004254374
11/7/2005,0,0.000981994,0.008993414,0.004052778
11/8/2005,0.001308225,0,-0.010802003,-0.002836545
11/9/2005,0.007732124,0.001308225,0.004105412,0.001720375
11/10/2005,0.003399334,0.007732124,0.006370822,0.009546063
11/11/2005,-0.000565768,0.003399334,-0.008010801,0.002632346
11/14/2005,-0.003644581,-0.000565768,-0.006753101,-0.000690382
11/15/2005,0.002026334,-0.003644581,0.037624429,-0.006477217
11/16/2005,0.009269416,0.002026334,0.00666209,0.000544015
11/17/2005,0.003923582,0.009269416,0.001422073,0.014758504
11/18/2005,0.00502248,0.003923582,-0.007327341,0.002972487
11/21/2005,0.004284516,0.00502248,-0.008993193,0.006534238
11/22/2005,0.005763051,0.004284516,-0.006148634,0.005290125
11/23/2005,0.000787058,0.005763051,0.000973145,0.002844741
11/25/2005,-0.007104576,0.000787058,0.007753382,0.001339835
11/28/2005,-0.001109615,-0.007104576,0.004014223,-0.010501161
11/29/2005,-0.0054076,-0.001109615,-0.006430748,-0.002978552
11/30/2005,0.010154787,-0.0054076,-0.004040426,4.93142E-05
12/1/2005,0.001261886,0.010154787,-0.000972137,0.015266932
12/2/2005,-0.002130514,0.001261886,-0.007811168,0.00273104
12/5/2005,0.001894375,-0.002130514,-0.002617302,-0.006943391
12/6/2005,-0.005852243,0.001894375,-0.00954588,0.001381072
12/7/2005,-0.000634562,-0.005852243,-0.007136588,-0.003877889
12/8/2005,0.002615449,-0.000634562,0.000666059,-0.002467529
12/9/2005,0.000949359,0.002615449,0.000333135,0.004561227
12/12/2005,0.006778112,0.000949359,0.000831467,0.001868203
12/13/2005,0.003919775,0.006778112,0.001661287,0.001789702
12/14/2005,-0.002899402,0.003919775,-0.00232676,-0.001064545
12/15/2005,-0.003223437,-0.002899402,0.000831329,-0.00086673
12/16/2005,-0.005157412,-0.003223437,0.01156872,-0.003611661
12/19/2005,0.000954095,-0.005157412,0.005407695,-0.013291158
12/20/2005,0.001588125,0.000954095,-0.006723097,-0.000144007
12/21/2005,0.0052231,0.001588125,0.001643919,0.004149007
12/22/2005,0.000552673,0.0052231,0.007201184,0.00662333
12/23/2005,-0.010229082,0.000552673,-0.003430309,0.001303377
12/27/2005,0.002229396,-0.010229082,-0.01334347,-0.010066425
12/28/2005,-0.004463164,0.002229396,0.00198827,0.000920164
12/29/2005,-0.00544694,-0.004463164,-0.00281748,-0.004848126
12/30/2005,0.01743616,-0.00544694,-0.002492754,-0.00580533
1/3/2006,0.004724383,0.01743616,0.025138569,0.017271458
1/4/2006,0.000628508,0.004724383,0.015296964,0.008750487
1/5/2006,0.008287142,0.000628508,-0.004163738,0.005907145
1/6/2006,0.002565877,0.008287142,0.004483317,0.012547927
1/9/2006,0.001009059,0.002565877,0.006210433,0.005652674
1/10/2006,0.003175483,0.001009059,0.001745181,0.000702791
1/11/2006,-0.003951624,0.003175483,-0.009554238,0.004746698
1/12/2006,-0.000932005,-0.003951624,-0.004650962,-0.006312417
1/13/2006,-0.002723824,-0.000932005,-0.006288705,0.000151109
1/17/2006,-0.003981861,-0.002723824,-0.008773316,-0.006212547
1/18/2006,0.003826211,-0.003981861,0.01474053,-0.01006049
1/19/2006,-0.018405634,0.003826211,-0.000321504,0.009678307
1/20/2006,0.003566076,-0.018405634,-0.022282754,-0.023788346
1/23/2006,0.001027887,0.003566076,0.006393962,0.000342523
1/24/2006,0.000868783,0.001027887,-0.030363223,0.007435156
1/25/2006,0.005511401,0.000868783,-0.014593643,-0.002032789
1/26/2006,0.009222408,0.005511401,0.002389992,0.009838028
1/27/2006,-0.000778237,0.009222408,0.00119299,0.009256188
1/30/2006,-0.00734539,-0.000778237,-0.005294033,0.00110607
1/31/2006,0.00695596,-0.00734539,-0.014835524,-0.000416234
2/1/2006,-0.011673073,0.00695596,0.005546132,0.002053554
2/2/2006,-0.004976686,-0.011673073,-0.003636083,-0.012626113
2/3/2006,0.002609533,-0.004976686,-0.004694694,-0.008358043
2/6/2006,-0.008885702,0.002609533,-0.009279717,-0.001672069
2/7/2006,0.009043836,-0.008885702,-0.000879728,-0.006146034
2/8/2006,-0.001659787,0.009043836,0.031198501,0.009760854
2/9/2006,0.001817966,-0.001659787,-0.000853469,-0.004912781
2/10/2006,-0.001817966,0.001817966,-0.002736542,0.002660514
2/13/2006,0.010544545,-0.001817966,0.001882174,-0.009805207
2/14/2006,0.003516485,0.010544545,0.009357396,0.009933428
2/15/2006,0.007460521,0.003516485,0.000846582,0.006283901
2/16/2006,-0.002713835,0.007460521,-0.002032531,0.007963163
2/17/2006,-0.002487216,-0.002713835,0.001524798,-0.005361517
2/21/2006,0.006052207,-0.002487216,0.001184407,-0.008536369
2/22/2006,-0.001471068,0.006052207,-0.00186169,0.00889112
2/23/2006,0.002553398,-0.001471068,-0.00748176,-0.001687611
2/24/2006,0.000386056,0.002553398,-0.008619567,0.003381239
2/27/2006,-0.00954618,0.000386056,0.002593797,0.008767548
2/28/2006,0.008850809,-0.00954618,-0.004499549,-0.011241111
3/1/2006,-7.70387E-05,0.008850809,0.000172906,0.014469262
3/2/2006,-0.004649427,-7.70387E-05,0.000520423,-0.001526147
3/3/2006,-0.004592393,-0.004649427,-0.003820786,-0.003689013
3/6/2006,-0.001561737,-0.004592393,0.00659043,-0.00722226
3/7/2006,0.002107653,-0.001561737,0.00637534,-0.007750833
3/8/2006,-0.006728611,0.002107653,0.008892076,-0.000405624
3/9/2006,0.009453968,-0.006728611,-0.007347027,-0.007854494
3/10/2006,0.00186492,0.009453968,0.012441168,0.005461327
3/13/2006,0.01042458,0.00186492,0.000677538,0.002203539
3/14/2006,0.004445431,0.01042458,0.003548091,0.012654263
3/15/2006,0.002062651,0.004445431,0.008564972,0.006918902
3/16/2006,0.000834872,0.002062651,0.003672354,-0.005325956
3/17/2006,-0.001609137,0.000834872,0.005316882,0.003004718
3/20/2006,-0.006307847,-0.001609137,0.002317701,0.003302666
3/21/2006,0.006077599,-0.006307847,0.00148717,-0.008627944
3/22/2006,-0.002072974,0.006077599,0.007074302,0.003967361
3/23/2006,0.000768324,-0.002072974,-0.003119649,-0.001390332
3/24/2006,-0.001459777,0.000768324,-0.006931115,0.005493293
3/27/2006,-0.006172351,-0.001459777,-0.007479417,0.001192641
3/28/2006,0.006248695,-0.006172351,-0.005688539,-0.004813871
3/29/2006,-0.001770137,0.006248695,-0.001510942,0.014355415
3/30/2006,0.000231052,-0.001770137,-0.002692211,0.001299551
3/31/2006,-0.000770358,0.000231052,-0.00219279,-0.000440126
4/3/2006,0.006377249,-0.000770358,-0.000844878,-0.001304407
4/4/2006,0.003440825,0.006377249,-0.005932439,0.003682163
4/5/2006,-0.001069011,0.003440825,-0.007166185,0.006116727
4/6/2006,-0.010214773,-0.001069011,0.001710979,0.000601545
4/7/2006,0.001542684,-0.010214773,-0.011519185,-0.009425179
4/10/2006,-0.008514773,0.001542684,-0.002077367,-0.002461321
4/11/2006,0.001864241,-0.008514773,0.000693049,-0.009871655
4/12/2006,-0.001320139,0.001864241,0.002075734,0.001872349
4/13/2006,-0.000388649,-0.001320139,0.000690963,0.004925971
4/17/2006,0.015731512,-0.000388649,-0.004499549,-0.006447866
4/18/2006,0.00191076,0.015731512,0.008291262,0.019275116
4/19/2006,0.001373875,0.00191076,-0.001893975,0.006236504
4/20/2006,0.000152356,0.001373875,0.003441026,-0.00351958
4/21/2006,-0.001831799,0.000152356,0.002573257,-0.008369114
4/24/2006,-0.004133271,-0.001831799,-0.000685589,-0.004054641
4/25/2006,0.000229673,-0.004133271,-0.002059469,-0.001320774
4/26/2006,0.004819956,0.000229673,0.005653076,0.001427909
4/27/2006,0.003352405,0.004819956,0.001877432,0.004839114
4/28/2006,-0.00817236,0.003352405,-0.000682049,-0.009589698
5/1/2006,0.007487763,-0.00817236,-0.000341609,-0.007684778
5/2/2006,-0.003737091,0.007487763,0.001364557,0.002188713
5/3/2006,0.003584635,-0.003737091,-0.005469169,-0.002544587
5/4/2006,0.008791893,0.003584635,-0.001543529,0.008613057
5/5/2006,-0.001208262,0.008791893,0.007524068,0.00800188
5/8/2006,0.001962704,-0.001208262,0.000170367,0.001032487
5/9/2006,-0.000527912,0.001962704,-0.005979542,-0.002878347
5/10/2006,-0.012144564,-0.000527912,-0.000685537,-0.00751669
5/11/2006,-0.013144187,-0.012144564,0.008876608,-0.020917566
5/12/2006,0.002009509,-0.013144187,-0.000169894,-0.012806574
5/15/2006,-0.001468169,0.002009509,0.019192417,-0.002347014
5/16/2006,-0.019207137,-0.001468169,0.00465826,-0.00420362
5/17/2006,-0.00505852,-0.019207137,-0.001993657,-0.015064855
5/18/2006,0.007027226,-0.00505852,0.000166221,-0.007074781
5/19/2006,-0.007660957,0.007027226,-0.003998635,0.006199926
5/22/2006,-0.007640408,-0.007660957,-0.000667812,-0.009627291
5/23/2006,0.007957324,-0.007640408,0.002335816,-0.006510334
5/24/2006,0.012288603,0.007957324,0.013080903,0.004810583
5/25/2006,0.005075955,0.012288603,0.000579241,0.013312466
5/26/2006,-0.017919305,0.005075955,0.00396209,0.00550294
5/30/2006,0.011119322,-0.017919305,-0.013937763,-0.020859718
5/31/2006,0.009522557,0.011119322,0.006163521,0.006510672
6/1/2006,0.002095104,0.009522557,0.007115052,0.018633249
6/2/2006,-0.01468048,0.002095104,0.001482757,-0.000202824
6/5/2006,-0.002442167,-0.01468048,-0.010093192,-0.022689264
6/6/2006,-0.007519564,-0.002442167,0.013380511,-0.003157646
6/7/2006,-0.000874369,-0.007519564,0.003766944,-0.005089721
6/8/2006,-0.003186255,-0.000874369,0.006355377,-0.003015967
6/9/2006,-0.010908724,-0.003186255,-0.002927967,-0.00479398
6/12/2006,-0.011681524,-0.010908724,0,-0.020699299
6/13/2006,0.007722105,-0.011681524,-0.005390948,-0.009054359
6/14/2006,0.020992498,0.007722105,0.003270906,0.006507238
6/15/2006,-0.007313995,0.020992498,0.003585109,0.027494801
6/16/2006,-0.007893005,-0.007313995,0.003410711,-0.006644675
6/19/2006,0.00339048,-0.007893005,-0.005364748,-0.009211539
6/20/2006,0.007386686,0.00339048,0.002929739,-0.001593304
6/21/2006,-0.004409419,0.007386686,0.004216707,0.016072758
6/22/2006,-0.000160539,-0.004409419,-0.009921099,-0.008545644
6/23/2006,0.004409823,-0.000160539,0.002285535,-0.000711522
6/26/2006,-0.008678395,0.004409823,-0.018267512,0.005734234
6/27/2006,0.006756447,-0.008678395,-0.0110221,-0.01578708
6/28/2006,0.019999289,0.006756447,-0.00538818,0.005503262
6/29/2006,7.83342E-05,0.019999289,0.011081414,0.029183866
6/30/2006,0.004077175,7.83342E-05,0.000500887,-0.001053634
7/3/2006,-0.005728338,0.004077175,0.003831038,0.008407962
7/5/2006,0.002907239,-0.005728338,-0.001830321,-0.017077675
7/6/2006,-0.006534004,0.002907239,0.007962752,0.000812361
7/7/2006,0.001893591,-0.006534004,0.001650985,-0.011682351
7/10/2006,0.004405231,0.001893591,0.005429083,-0.006183282
7/11/2006,-0.010731491,0.004405231,-0.002957821,0.005619782
7/12/2006,-0.016397325,-0.010731491,-0.002471262,-0.018307788
7/13/2006,-0.00387853,-0.016397325,-0.005790458,-0.017436171
7/14/2006,-0.001458079,-0.00387853,0.003147387,-0.008192784
7/17/2006,0.005094821,-0.001458079,0.007415686,0.00018159
7/18/2006,0.013779023,0.005094821,-0.005103149,0.002695459
